experiment_id,query_id,query_text,track,source_doc_id,detector_label,retrieval_path,rank,doc_id,bm25_score,headline,news_text_or_snippet,n_hits_returned,top_k_tier
post_phase12_r_dev,R035,راکھی ساونت Ludhiana court mein giraftari se kaise bach gayi,KI,10810,MIXED,urdu_bm25,3,7938,31.993928909301758,تنوشری دتہ نے راکھی ساونت کےریپ الزامات پر خاموشی توڑ دی,بولی وڈ اداکارہ تنوشری دتہ نے اگرچہ گزشتہ ماہ 26 ستمبر کو اداکار نانا پاٹیکر پر 2008 میں فلم ہارن اوکے پلیز کی شوٹنگ کے دوران جنسی طور پر ہراساں کرنے کا الزام عائد کرکے بھارت میں می ٹو مہم کا اغاز کیا تھاتاہم جلد ہی تنوشری دتہ کے خلاف اداکارہ راکھی ساونت سامنے ائیں جنہوں نے پہلے دن سے ہی تنوشری دتہ کے الزامات کو مسترد کیا تھاراکھی ساونت نے تنوشری دتہ کو جھوٹا قرار دیتے ہوئے کہا تھا کہ انہیں نانا پاٹیکر سمیت کسی نے جنسی طور پر ہراساں نہیں کیا بلکہ اس دن خود تنوشری دتہ نشے میں تھیں اور فلم کی شوٹ…,50,top50
post_phase12_r_dev,R035,راکھی ساونت Ludhiana court mein giraftari se kaise bach gayi,KI,10810,MIXED,urdu_bm25,4,48273,31.89226722717285,پاکستانی پرچم کیوں اوڑھا راکھی ساونت صحافی پر برس پڑیں,نئی دہلی 92 نیوز پاکستانی پرچم کیوں اوڑھا دبنگ بھارتی اداکارہ راکھی ساونت سوال پوچھنے والےصحافی پر برس پڑیں ایک ایورڈ تقریب میں صحافی کی جانب سے راکھی ساونت سے سوال کیا کہ انہوں نے پاکستانی پرچم کیوں اوڑھا جس پر راکھی سوانت نے کہا کہ میں صرف چار سوال پوچھنا چاہتی ہوں پوری قوم اس کا جواب دے راکھی ساونت نے کہا کہ ہر پاکستانی اور ہر مسلمان برا نہیں ہے مودی جی بغیر دعوت نامے کے سابق وزیر اعظم پاکستان نواز شریف کی نواسی کی شادی میں چلے گئے ان سے تو کسی نے نہیں پوچھا راکھی ساونت نے پوچھا کہ پلوامہ وا…,50,top50
post_phase12_r_dev,R035,راکھی ساونت Ludhiana court mein giraftari se kaise bach gayi,KI,10810,MIXED,urdu_bm25,5,7986,31.838356018066406,راکھی کا تنوشری کے خلاف 50 کروڑ کا دعوی دائر کرنے کا اعلان,اداکارہ تنوشری دتہ نے گزشتہ روز راکھی ساونت کے خلاف الزامات لگانے پر ممبئی کی ایک عدالت میں 10 کروڑ روپے ہرجانے کا دعوی دائر کیا تھاتنوشری دتہ نے راکھی ساونت پر یہ دعوی ان الزامات کے بعد دائر کیا تھا جن میں راکھی ساونت نے دعوی کیا تھا کہ نانا پاٹیکر نے تنوشری دتہ کو جنسی طور پر ہراساں نہیں کیاراکھی ساونت نے یکم اکتوبرکو پریس کانفرنس کے دوران انکشاف کیا تھا کہ تنوشری دتہ جس دن نانا پاٹیکر پر جنسی طور پر ہراساں کرنے الزام لگا رہی ہیں اس دن وہ خود نشے میں تھیں راکھی ساونت کا دعوی تھا کہ 2008 میں ف…,50,top50
post_phase12_r_dev,R035,راکھی ساونت Ludhiana court mein giraftari se kaise bach gayi,KI,10810,MIXED,urdu_bm25,6,10810,31.80474853515625,راکھی ساونت گرفتار ہونے سے بچ گئیں,یہ بھی پڑھیں راکھی ساونت کو گرفتار کرکے عدالت پیش کرنے کا حکممزید پڑھیں راکھی ساونت کی چھت کے پنکھوں کے خلاف مہمبھارتی پنجاب کے شہر لدھیانہ کی مقامی عدالت نے بولی وڈ اداکارہ راکھی ساونت کی ضمانت منظور کرلی جس وجہ سے وہ گرفتاری سے بچ گئیںلدھیانہ کی عدالت نے پولیس کو حکم دے رکھا تھا کہ اداکارہ کو ہر حال میں اگست تک گرفتار کرکے پیش کیا جائےداکارہ پر گزشتہ برس ایک ٹی وی شو کے دوران اداکارہ والمیکی سماج کے خلاف نازیبا تضہیک امیز اور قابل اعتراض گفتگو کیے جانے کا الزام ہےیہ بھی پڑھیں راکھی ساونت کو گ…,50,top50
post_phase12_r_dev,R035,راکھی ساونت Ludhiana court mein giraftari se kaise bach gayi,KI,10810,MIXED,urdu_bm25,7,68463,31.701820373535156,اسکینڈل کوئین راکھی ساونت کیخلاف ایک اور وارنٹ گرفتاری جاری,نئی دہلی16 مئی 2017 بھارت کی ایک عدالت نے اداکارہ راکھی ساونت کے خلاف ایک اوروارنٹ جاری کردیا بھارتی میڈیاکے مطابق یہ وارنٹ لدھیانہ کی ایک عدالت نے گزشتہ روز جاری کیامقامی وکیل نریندر ادتیہ نے راکھی ساونت کیخلاف والمیکی سماج کی توہین کا الزام عائد کرتے ہوئے شکایت درج کروائی تھی عدالت کی ہدایت پر لدھیانہ پولیس کی دو رکنی ٹیم راکھی ساونت کی گرفتاری کیلئے ممبئی روانہ ہوئی تھی مگر ورانٹ پر درج پتے پر راکھی کی عدم موجودگی کی وجہ سے وہ خالی ہاتھ لوٹ گئی یہ بھی پڑھئے راکھی کا سنی پر انوکھا وار پریانکا…,50,top50
post_phase12_r_dev,R035,راکھی ساونت Ludhiana court mein giraftari se kaise bach gayi,KI,10810,MIXED,urdu_bm25,8,7921,31.540164947509766,راکھی ساونت کا تنوشری پر 25 پیسے کے ہتک عزت کا مقدمہ,بولی وڈ متنازع اداکارہ راکھی ساونت نے ایک مرتبہ پھر سرخیوں میں رہنے کے لیے تنوشری دتہ پر 25 پیسے کے ہتک عزت کا مقدمہ دائر کرتے ہوئے سب کو حیران کردیاہندوستان ٹائمز کی رپورٹ کے مطابق راکھی ساونت کا کہنا تھا کہ تنوشری دتہ نے ایک انٹرویو کے دوران ان کے خلاف گفتگو کی اور ان کا راکھی کے حوالے سے بات کرنے کا اسٹائل بھی نامناسب تھا جس کی وجہ سے انہوں نے یہ مقدمہ دائر کیا ہےراکھی ساونت نے دعوی کیا کہ تنوشری دتہ نے اپنے پہلے انٹرویو میں ان کے خلاف نہایت نامناسب انداز میں بات کییاد رہے کہ اس انٹرویو میں …,50,top50
post_phase12_r_dev,R035,راکھی ساونت Ludhiana court mein giraftari se kaise bach gayi,KI,10810,MIXED,urdu_bm25,9,11012,31.400712966918945,راکھی ساونت کو گرفتار کرکے عدالت پیش کرنے کا حکم,یہ بھی پڑھیں راکھی ساونت چھت کے پنکھوں کے خلاف کیوںمزید پڑھیں راکھی ساونت کی انتخابی مہمیہ بھی پڑھیں راکھی ساونت کرن جوہر اور چیٹنگبھارتی ریاست پنجاب کے شہر لدھیانہ کی ایک عدالت نے بولی وڈ اداکارہ راکھی ساونت کے ایک بار پھر وانٹ گرفتاری جاری کرتے ہوئے پولیس کو حکم دیا ہے کہ انہیں اگست سے پہلے عدالت میں پیش کیا جائےلدھیانہ کی عدالت کے جانب سے یہ احکامات ایسے وقت سامنے ائے جب ایک دن قبل ہی مذکورہ عدالت نے اداکارہ کی ضمانت منظور کی تھیاسکینڈل کوئین راکھی ساونت جولائی کو لدھیانہ کی عدالت میں برقعہ …,50,top50
post_phase12_r_dev,R035,راکھی ساونت Ludhiana court mein giraftari se kaise bach gayi,KI,10810,MIXED,urdu_bm25,10,7971,30.98757553100586,تنوشری دتہ نے میرا ریپ کیا راکھی ساونت,بولی وڈ متنازع اداکارہ راکھی ساونت نے ایک مرتبہ پھر اداکارہ تنوشری دتہ پر تنقید کرتے ہوئے ان پر سنگین الزامات عائد کردیےاپنی ایک پریس کانفرنس میں راکھی ساونت نے تنوشری دتہ پر الزام لگاتے ہوئے کہا کہ نتوشری دتہ نے 12 سال قبل میرا ریپ کیا تھا میں یہ باتیں سب کو بتانا نہیں چاہتی تھی لیکن اب مجھے سب کے سامنے تنوشری کی حقیقت لانی ہی پڑیمزید پڑھیں نانا پاٹیکر نے جنسی طور پر ہراساں کیا تنوشری دتہراکھی نے تنوشری کے حوالے سے مزید کہا کہ کوئی نہیں جانتا کہ تنوشری دتہ ہم جنس پرست ہیں اور وہ یہ راز سب سے چ…,50,top50
post_phase12_r_dev,R035,راکھی ساونت Ludhiana court mein giraftari se kaise bach gayi,KI,10810,MIXED,urdu_bm25,11,106147,30.80349349975586,ئٹم گرل راکھی ساونت کی وینا ملک کو مبارک باد,دبئیاداکارہ وینا ملک کل ہر جانب سے مبارکبادیں وصول کرتی نظر رہی ہیں بولی ووڈ کی نٹ کھٹ ئٹم گرل راکھی ساونت نے بھی دے ڈالی ہے وینا ملک کو ان کی شادی پر مبارکباد راکھی ساونت نے ساتھ ہی یہ شوشا بھی چھوڑ دیا کہ وینا جی تو ان کی کاپی کرتی ہیں,50,top50
post_phase12_r_dev,R035,راکھی ساونت Ludhiana court mein giraftari se kaise bach gayi,KI,10810,MIXED,urdu_bm25,12,105773,30.749927520751953,بالی وڈ کی ئٹم گرل راکھی ساونت نے سیاست میں قدم رکھ دیا,ممبئیبالی وڈ کی ئٹم گرل راکھی ساونت نے گلیمر کی دنیا سے سیاست کے میدان میں قدم رکھنے کا فیصلہ کر لیا ہے راکھی ساونت ممبئی سے بی جے پی کے ٹکٹ پر لوک سبھا کے انتخابات میں حصہ لے رہی ہیں روشنیوں اور رنگوں کی جگمگاتی دنیا کی باسی راکھی ساونت اب سیاست کے پرخطر میدان میں داو پیچ کھیلنے کے لیے تیار ہیں انہوں نے سیاسی جماعت بھارتیہ جنتا پارٹی میں شمولیت اختیار کرنے کے بعد ممبئی میں پریس کانفرنس کی انہوں نے ممبئی میں کانگریس کے امیدوار کے خلاف انتخاب لڑ نے کا اعلان کیا بڑی اسکرین پر تو راکھی نے بہت سے ل…,50,top50
post_phase12_r_dev,R035,راکھی ساونت Ludhiana court mein giraftari se kaise bach gayi,KI,10810,MIXED,urdu_bm25,13,7849,30.698062896728516,تنوشری نے ریسلر کے ذریعے حملہ کروایا تاکہ ڈانس نہ کرسکوں,رواں ماہ 12 نومبر کو خبر سامنے ائی تھی کہ بولی وڈ کی اسکینڈل کوئین راکھی ساونت کو ریسلنگ رنگ میں مقابلہ کرنے کے بجائے ڈانس کرنے پر ایک غیر ملکی خاتون نے بری طرح پیٹاغیر ملکی خاتون نے راکھی ساونت کو اس وقت اٹھا کر زمین پر پٹخا جب کہ اداکارہ ریسلنگ رنگ میں ریسلر سے ڈانس کا مقابلہ کرنے کے لیے اتریںراکھی ساونت نے غیر ملکی ریسلر خاتون سے اس وقت ڈانس کا مقابلہ کرنا چاہا جب ریسلر خاتون نے اپنی حریف کو شکست دینے کے بعد اعلان کیا کہ کیا کوئی عورت ان سے لڑنا چاہے گیریسلر کے اعلان کے بعد راکھی ساونت ریسلن…,50,top50
post_phase12_r_dev,R035,راکھی ساونت Ludhiana court mein giraftari se kaise bach gayi,KI,10810,MIXED,urdu_bm25,14,67110,30.65224266052246,تنوشری دتہ نے راکھی ساونت پر 10 کروڑ ہرجانے کا دعوی دائر کردیا,انٹرٹینمنٹ ڈیسک 22 اکتوبر 2018 گزشتہ ماہ 26 ستمبر کو اداکار نانا پاٹیکر پر جنسی طور پر ہراساں کرنے کا الزام لگانے والی اداکارہ تنوشری دتہ نے اداکارہ راکھی ساونت پر 10 کروڑ روپے ہرجانے کا مقدمہ دائر کردیا تنوشری دتہ نے جہاں نانا پاٹیکر پر جنسی طور پر ہراساں کرنے کا الزام عائد کیا تھا وہیں انہوں نے اس فلم کے کوریو گرافر اور پروڈیوسر پر بھی جنسی طور پر ہراساں کرنے کا الزام عائد کیا تھا تنوشری دتہ نے ان پر الزامات لگائے جانے کے بعد نانا پاٹیکر سمیت دیگر افراد کے خلاف پولیس میں مقدمہ بھی دائر کیا تھ…,50,top50
post_phase12_r_dev,R035,راکھی ساونت Ludhiana court mein giraftari se kaise bach gayi,KI,10810,MIXED,urdu_bm25,15,66662,30.432559967041016,راکھی ساونت کی پاکستانی جھنڈے کے ساتھ تصویرسوشل میڈیا پروائرل,ممبئی 10 مئی 2019 تنازعات کی ملکہ راکھی ساونت کی پاکستانی جھنڈے کے ساتھ تصویرسوشل میڈیا پروائرل ہورہی ہے اسکینڈل کوئین کے نام سے مشہوربالی ووڈ اداکارہ اورڈانسرراکھی ساونت ہمیشہ ہی کسی نہ کسی تنازع کا شکاررہتی ہیں اور اب انہوں نے اپنے انسٹاگرام اکانٹ پرپاکستانی جھنڈے کے ساتھ تصویرشیئرکرائی ہے راکھی ساونت کی پاکستانی جھنڈے کے ساتھ تصویرنے سوشل میڈیا پرطوفان مچا دیا ہے اور ان کے مداح یہ جاننے کے لیے بے تاب ہیں کہ اخر راکھی ساونت پاکستانی جھنڈے کے ساتھ کیا کررہی ہیں کچھ لوگوں کا خیال ہے کہ راکھی بھ…,50,top50
post_phase12_r_dev,R035,راکھی ساونت Ludhiana court mein giraftari se kaise bach gayi,KI,10810,MIXED,urdu_bm25,16,7742,30.355844497680664,دپیکا اور پریانکا کے بعد راکھی ساونت کا بھی شادی کا اعلان,بولی وڈ میں رواں برس کئی شادیاں ہوئیں جن میں ڈمپل گرل دپیکا پڈوکون کی شادی اب تک سب سے زیادہ خاص رہیاطلاعات ہیں کہ جلد ہی پگی چوپس یعنی پریانکا چوپڑا بھی شادی کے بندھن میں بندھنے والی ہیں بھارتی میڈیا رپورٹس کے مطابق ان کی شادی کی تیاریاں عروج پر ہیںخیال کیا جا رہا ہے کہ کل سے پریانکا چوپڑا کی شادی کی تقریبات کا اغاز ہوگا تاہم اس حوالے سے جوڑے نے کوئی تصدیق نہیں کیدپیکا اور پریانکا سے قبل رواں برس مئی میں اداکارہ سونم کپور نے بھی شادی کی تھی جس کے بھی کئی دن تک بھارتی میڈیا میں چرچے رہےرواں برس…,50,top50
post_phase12_r_dev,R035,راکھی ساونت Ludhiana court mein giraftari se kaise bach gayi,KI,10810,MIXED,urdu_bm25,17,7949,29.972633361816406,میں ڈاکٹر راکھی ساونت ہوں,بولی وڈ کی بولڈ اداکارہ اور ڈانسر راکھی ساونت کا کہنا ہے کہ یہ ضرور ہے کہ ان کی تعلیم انگریزی زبان میں نہیں لیکن انہوں نے اداکاری اور رقص میں پی ایچ ڈی کررکھا ہے میں ڈاکٹر راکھی ساونت ہوںبولی وڈ ہنگامہ ڈاٹ کام کے ایک پروگرام میں انٹرویو دیتے ہوئے راکھی ساونت نے تنوشری دتہ سے متعلق الزامات کی تفصیلات بتاتے ہوئے مزید انکشافات کیے پروگرام کے میزبان نے راکھی ساونت سے سوال کیا کہ لوگ کے تنوشری دتہ سے متعلق حالیہ انٹرویو کے حوالے سے کہتے ہیں کہ عورت ہو کر عورتوں کے خلاف ہیںمزید پڑھیں نانا پاٹیکر نے ج…,50,top50
post_phase12_r_dev,R035,راکھی ساونت Ludhiana court mein giraftari se kaise bach gayi,KI,10810,MIXED,urdu_bm25,18,105856,29.18328094482422,راکھی ساونت نے بی جے پی جوائن کرلی,نئی دہلیدلی میں دل والوں کا مقابلہ ہونے کا امکان ہے عام دمی پارٹی کے رہنما کے مدمقابل بہت خاص ہیروئن سکتی ہے راکھی ساونت نے بی جے پی جوائن کرلی ہےاسکینڈلز کی مہا ملکہ راکھی ساونت نے انتہا پسند بھارتیہ جنتا پارٹی کو دل دے دیا ہے اور وہ انتخابات کی دوڑ میں حصہ لینے کا سوچ رہی ہیں مودی کی بڑی حمایتی ہیں کہتی ہیں کہ نریندر مودی کی جیت کا امکان اروند کیجریوال کی جیت سے لاکھ گنا زیادہ ہے انہوں نے تو یہ بھی بتا دیا ہے کہ اگر انہیں موقع ملے تو وہ اروند کیجریوال کے مد مقابل الیکشن لڑیں گی اور جیتیں گی ک…,50,top50
post_phase12_r_dev,R035,راکھی ساونت Ludhiana court mein giraftari se kaise bach gayi,KI,10810,MIXED,urdu_bm25,19,67009,29.117000579833984,راکھی ساونت کا شادی کرنے کا اعلان,ممبئی 29 نومبر 2018 بالی ووڈ کے متنازع اداکارہ راکھی ساونت نے سوشل میڈیا اسٹار دیپک کلال سے رواں سال ہی شادی کرنے کا اعلان کردیا بالی ووڈ کی بے باک اداکارہ راکھی ساونت نے سماجی رابطے کی ویب سائیٹ انسٹا گرام پر اچانک ہی شادی کا دعوت نامہ پوسٹ کردیا جس کے مطابق وہ رواں سال کے اخر میں دیپک کلال سے شادی کررہی ہیں راکھی ساونت نے شادی کی مزید تفصیلات بتاتے ہوئے کہا کہ شادی رواں سال 31 دسمبر کو امریکی شہر لاس اینجلس میں انجام پائے گی جس کے بعد ممبئی میں ایک پارٹی کا انعقاد کیا جائے گا جہاں میں بالی وو…,50,top50
post_phase12_r_dev,R035,راکھی ساونت Ludhiana court mein giraftari se kaise bach gayi,KI,10810,MIXED,urdu_bm25,20,9185,28.83243179321289,شوبز میں باہمی رضامندی سے جنسی تعلقات قائم ہوتے ہیں,یہ بھی پڑھیں راکھی ساونت کو گرفتار کرکے عدالت پیش کرنے کا حکم1مزید پڑھیں راکھی ساونت کی انتخابی مہم3یہ بھی پڑھیں راکھی ساونت کرن جوہر اور چیٹنگ4فائل فوٹو انڈیا ٹوڈے گزشتہ ایک سال سے دنیا بھر کی فلم انڈسٹریز میں خواتین اداکاراں کو جنسی طور پر ہراساں اور ریپ کا نشانہ بنائے جانے کے حوالے سے کہانیاں سامنے رہی ہیںاسی طرح بولی وڈ میں بھی کافی عرصے سے اداکاراں کو جنسی طور پر ہراساں کرنے اور انہیں کاسٹنگ کاچ یعنی کام کے بدلے جنسی تعلقات کا نشانہ بنائے جانے پر بحث جاری ہےگزشتہ ہفتے بولی وڈ کی معروف کوری…,50,top50
post_phase12_r_dev,R035,راکھی ساونت Ludhiana court mein giraftari se kaise bach gayi,KI,10810,MIXED,urdu_bm25,21,6765,28.686229705810547,پاکستانی پرچم تھامے راکھی ساونت کی تصاویر پر نیا تنازع,بولی وڈ اداکارہ راکھی ساونت ہمیشہ ہی کسی نہ کسی تنازع کی وجہ سے خبروں میں ان رہتی ہیں اور اب ان کی چند نئی تصاویر سامنے انے کے بعد سوشل میڈیا پر نئی بحث کا اغاز ہوگیاراکھی ساونت چند روز قبل اپنے انسٹاگرام اکانٹ پر تصاویر شیئر کیں جس میں وہ پاکستانی پرچم کے ساتھ موجود ہیںاداکارہ نے کچھ روز قبل بھی پاکستانی جھنڈے کے ساتھ ایک تصویر شیئر کی تھی فوٹو اسکرین شاٹ ان تصاویر میں اداکارہ بیلی ڈانس کے دوران پہنا جانے والا لباس زیب کیا ہوا ہے جبکہ انہوں نے اپنے ہاتھوں میں پاکستانی جھنڈا تھاما ہوا ہےاداکارہ…,50,top50
post_phase12_r_dev,R035,راکھی ساونت Ludhiana court mein giraftari se kaise bach gayi,KI,10810,MIXED,urdu_bm25,22,7998,28.6649169921875,تنوشری دتہ کا راکھی ساونت پر 10 کروڑ ہرجانے کا دعوی دائر,گزشتہ ماہ 26 ستمبر کو اداکار نانا پاٹیکر پر 2008 میں فلم ہارن اوکے پلیز کی شوٹنگ کے دوران جنسی طور پر ہراساں کرنے کا الزام لگانے والی اداکارہ تنوشری دتہ نے اداکارہ ساکھی راونت پر ہرجانے کا مقدمہ دائر کردیاتنوشری دتہ نے جہاں نانا پاٹیکر پر جنسی طور پر ہراساں کرنے کا الزام عائد کیا تھا وہیں انہوں نے اس فلم کے کوریو گرافر اور پروڈیوسر پر بھی جنسی طور پر ہراساں کرنے کا الزام عائد کیا تھانانا پاٹیکر اور ہارن اوکے پلیز کے دیگر ارکان پر جنسی طور پر ہراساں کرنے کے الزامات لگائے جانے کے بعد تنوشری دتہ ن…,50,top50
post_phase12_r_dev,R035,راکھی ساونت Ludhiana court mein giraftari se kaise bach gayi,KI,10810,MIXED,urdu_bm25,23,107484,27.185705184936523,سنجو بابا کی جگہ مجھے جیل بھیج دیا جائےراکھی ساونت,ممبئیبھارتی اداکار سنجے دت کو پانچ سال قید کی سزا پر ان کے مداح افسوس اور ہمدردی کا اظہار کررہے ہیں مگر ئٹم گرل راکھی ساونت نے تو سب کو پیچھے چھوڑ دیا کہتی ہیں کہ سنجو بابا کی جگہ انھیں جیل بھیج دیا جائےسنجے دت کے گھر ان دنوں فلمی برادری کا تانتا بندھا ہوا ہےلوگ ان سے افسوس اور ہمدردی کا اظہار کرنے رہے ہیں اور سنجے دت عدالت کی جانب سے دی گئی 30 دن کی مہلت کا شیڈول طے کررہے ہیں کہ ان میں کون کون سی فلمیں نمٹانی ہیںدوسری جانب راکھی ساونت کا کہنا ہے کہ وہ سنجے دت کے لیے بہت پریشان ہیں کیونکہ وہ دت…,50,top50
post_phase12_r_dev,R035,راکھی ساونت Ludhiana court mein giraftari se kaise bach gayi,KI,10810,MIXED,urdu_bm25,24,108732,27.052242279052734,دلہا کی تلاش وینا ملک بھی راکھی ساونت اورمیرا کے راستے پر چل پڑیں,ممبئیبالی وڈ کی راکھی ساونت اور لالی وڈ کی میرا کی طرح متنازع اداکارہ وینا ملک بھی پروگرام کے دوران دلہا ڈھونڈنے نکل کھڑی ہوئیں کہتی ہیں بس مسٹر رائٹ کے ملنے کی دیر ہےوینا ملک نے بالی وڈ میں اپنے رئیلٹی شو وینا کا ویوا کی تصدیق کردی ہے ان کاکہناہے کہاگر انہیں مسٹر رائٹ مل گیا وہ جلد ہی شادی کرلیں گی ان کا کہناتھا کہ اگروہ شو کے دوران بھی مل گیا تو وہ دیر نہیں کریں گی,50,top50
post_phase12_r_dev,R035,راکھی ساونت Ludhiana court mein giraftari se kaise bach gayi,KI,10810,MIXED,urdu_bm25,25,6290,26.867074966430664,بولی وڈ اداکارہ راکھی ساونت نے خر کار شادی کرلی,بولی وڈ کی متنازع اداکارہ راکھی ساونت کئی مرتبہ اپنے انٹرویوز اور سوشل میڈیا پر شادی کرنے کی خواہش کا اعلان کرچکی ہیں تاہم اب انہوں نے خر کار شادی کر ہی لیانڈین ایکسپریس کی رپورٹ کے مطابق راکھی ساونت نے برطانیہ سے تعلق رکھنے والے ایک بزنس مین ریتیش سے رواں سال 28 جولائی کو شادی کی تاہم اس کا اعلان تقریبا ایک ہفتے بعد کیاویسے تو راکھی ساونت خود سے جڑی ہر خبر فوری سوشل میڈیا پر شیئر کرتی ہیں لیکن حیرت انگیز طور پر انہوں نے اپنی شادی کی خبر کو خفیہ رکھنے کے ساتھ ساتھ اس موقع کی تصاویر اور ویڈیوز ک…,50,top50
post_phase12_r_dev,R035,راکھی ساونت Ludhiana court mein giraftari se kaise bach gayi,KI,10810,MIXED,urdu_bm25,26,67728,26.444232940673828,راکھی ساونت نے ایسی بات کہہ دی کہ سب سن کر دنگ رہ گئے,نئی دہلی02 مئی 2018 بالی ووڈ کی اداکارہ راکھی ساونت کا کہنا ہے کہ فلم انڈسٹری میں نوجوان لڑکیاں مستقبل بنانے کے خاطر ہر اخلاقی حد سے گزر جانے کیلئے تیار ہو جاتی ہیں بالی ووڈ کی اداکارہ راکھی ساونت نے اپنے ساتھ ہونے والی جنسی ہراسانی کی تصدیق کرتے ہوئے کہا کہ کیریئر کی ابتدا میں انہیں بھی جنسی ہراسانی کا سامنا کرنا پڑا تھا لیکن اس کا مطلب یہ نہیں کہ میں نے جن پروڈیوسر اور ہدایت کاروں کے ساتھ کام کیا وہ سب مجرم ہیں لیکن اس بات میں بھی صداقت ہے کہ فلم انڈسٹری میں ہر موڑ پر جنسی کرپشن ہےراکھی ساونت…,50,top50
post_phase12_r_dev,R035,راکھی ساونت Ludhiana court mein giraftari se kaise bach gayi,KI,10810,MIXED,urdu_bm25,27,15293,26.186168670654297,کرن جوہر اور رنویر سنگھ کے ساتھ چیٹنگ کی گئی,متنازع مزاحیہ شو اے ئی بی میں شرکت اوراس وجہ سے مقدمہ درج ہونے کے معاملے پر بولی وڈ سے مختلف طرح کی راء سامنے ئیں کسی نے اے ئی بی تنازع کا شکار فنکاروں کے حق میں واز اٹھائی تو کسی نے ان پر شدید تنقید کی لیکن بولی وڈ کی ئٹم گرل راکھی ساونت نے اس معاملے کو ایک نئے انداز سے دیکھا اور فلم پروڈیوسر ڈائریکٹر کرن جوہر اور اداکار رنویر سنگھ کے حق میں واز اٹھاتے ہوئے اسے چیٹنگ قرار دیا ہےواضح رہے کہ بولی وڈ اسٹار ارجن کپور رنویر سنگھ دیپکا پڈوکون عالیہ بھٹ اور فلم پروڈیوسر ڈائریکٹر کرن جوہر سمیت متعدد ا…,50,top50
post_phase12_r_dev,R035,راکھی ساونت Ludhiana court mein giraftari se kaise bach gayi,KI,10810,MIXED,urdu_bm25,28,8178,25.171966552734375,تنوشری دتہ شوٹنگ کے دوران نشے میں تھیں,بولی وڈ کی سابق اداکارہ تنوشری دتہ نے کچھ دن قبل ورسٹائل اداکار نانا پاٹیکر پر الزام لگایا تھا کہ انہوں نے اداکارہ کو 2008 میں فلم ہارن اوکے پلیز کی شوٹنگ کے دوران ہراساں کیا33 سالہ تنوشری دتہ کا کہنا تھا کہ جب وہ گانے کی شوٹنگ کر رہی تھیں تب نانا پاٹیکر نے انہیں نازیبا انداز میں چھوابعد ازاں تنوشری دتہ نے ایک اور فلم کی شوٹنگ کے دوران فلم ڈائریکٹر پر بھی الزام لگاتے ہوئے دعوی کیا تھا کہ فلم ہدایت کار نے انہیں برہنہ رقص کرنے کے لیے کہا تھاتنوشری دتہ کے ان الزامات کو نانا پاٹیکر اور فلم ڈائریکٹر…,50,top50
post_phase12_r_dev,R035,راکھی ساونت Ludhiana court mein giraftari se kaise bach gayi,KI,10810,MIXED,urdu_bm25,29,13245,25.00739288330078,راکھی ساونت کی چھت کے پنکھوں کے خلاف مہم,بولی وڈ میں تنازعات کی زد میں رہنے والی ائٹم گرل راکھی ساونت نے حال ہی میں اداکارہ پرتیوشا بینرجی کی خودکشی کے بعد ہندوستانی وزیر اعظم نریندر مودی سے چھت کے پنکھوں پر پابندی عائد کرنے کا مطالبہ کردیاواضح رہے کہ مقبول ہندوستانی ڈرامہ بالیکا ودھو سے شہرت پانے والی اداکارہ پرتیوشا بینرجی نے یکم اپریل کو ممبئی میں اپنے گھر میں پنکھے سے لٹک کر خودکشی کرلی تھی جس کی وجہ ان کا اپنے بوائے فرینڈ سے خراب تعلقات کے باعث ڈپریشن میں مبتلا ہونا بتائی گئیمزید پڑھیں ہندوستانی اداکارہ پرتیوشا نے خودکشی کرلیائی …,50,top50
post_phase12_r_dev,R035,راکھی ساونت Ludhiana court mein giraftari se kaise bach gayi,KI,10810,MIXED,urdu_bm25,30,7764,22.495990753173828,مردوں کی انکھوں پر پردہ ڈال کر ان سب کو اندھا کردینا چاہیے,اداکارہ سارہ خان جتنی مقبول بھارت میں ہیں انتا ہی لوگ انہیں پاکستان میں بھی جانتے ہیںسارہ خان نے اسٹار پلس کے ڈرامے سپنا بابل کا بدائی کے ساتھ ٹیلی ویژن کیریئر کا اغاز کیا تھاتاہم اب اداکارہ گلوکاری کی جانب بھی اپنے کیریئر کو موڑ رہی ہیںسارہ خان کا پہلا گانا بلیک ہارٹ بھی سامنے اگیا اس گانے میں انہوں نے خود ہی اداکاری بھی کی جبکہ ان کے بولڈ انداز کو سوشل میڈیا پر ملے جلے ردعمل کا سامنا کرنا پڑ رہا ہےاس گانے میں اداکارہ کافی بولڈ ملبوسات میں نظر ائیں جبکہ ایک سین میں اداکارہ کے جسم کا ایک حصہ تق…,50,top50
