experiment_id,query_id,query_text,track,source_doc_id,detector_label,retrieval_path,rank,doc_id,bm25_score,headline,news_text_or_snippet,n_hits_returned,top_k_tier,relevance_label
post_phase12_r_dev,R044,اسحاق ڈار ne SECP ki karکردagi par kya raay di,KI,40802,MIXED,urdu_bm25,4,61814,19.173778533935547,ایکسپورٹرز برمدات بڑھانے پر زور دیں اسحاق ڈار,وفاقی وزیرخزانہ اسحاق ڈار نے ایکسپورٹرز پر زور دیا ہے کہ وہ برمدات بڑھانے کیلئے عالمی منڈی میں مسابقتی ماحول کا مقابلہ کریں وزارت خزانہ کے ترجمان کے مطابق برمد کنندگان کے ایک وفد نے وزیرخزانہ اسحاق ڈار سے ملاقات کی ملاقات کے دوران وزیرخزانہ نے اسٹریٹجک ٹریڈ پالیسی اور ویلیو ایڈیشن سے مستفید ہونے کیلئے تاجر برادری کی حوصلہ افزائی کی اس موقع پر اسحاق ڈار کا کہنا تھا کہ برمدات کے ذریعے معاشی ترقی حکومت کی اولین ترجیح ہے دوسری جانب وفد نے برمدات بڑھانے کیلئے اسحاق ڈار سے مطالبہ کیا ہے کہ حکومت ان ک…,50,top5,
post_phase12_r_dev,R044,اسحاق ڈار ne SECP ki karکردagi par kya raay di,KI,40802,MIXED,urdu_bm25,5,60898,19.134918212890625,وزیراعظم کا وزیرخزانہ کو ہٹانے کافیصلہ,اسلام اباد18نومبر2017 وزیراعظم شاہد خاقان عباسی نے وزیرخزانہ اسحاق ڈار کو ہٹانے کا فیصلہ کیا ہے ذرائع نے بتایاہےکہ وزیراعظم شاہد خاقان عباسی نے نواز شریف سے مشاورت کے بعد اسحاق ڈار کو ہٹانے کا فیصلہ کیا جبکہ نواز شریف نے بھی اسحاق ڈار کو بحیثیت وزیرخزانہ ہٹانے کی منظوری دی ویڈیودیکھنے کےلیے پلے کابٹن دبائیں نئے وزیرخزانہ کےلیے شوکت ترین عشرت حسین اور مفتاح اسماعیل کے نام زیرغور ہیں واضح رہے کہ وزیرخزانہ بیماری کے باعث لندن میں زیرعلاج ہیں دوسری طرف ان کےخلاف سپریم کورٹ کے حکم پر پاناما کیس مقدم…,50,top5,
post_phase12_r_dev,R045,Galaxy S10 ke kitne alag versions leak hokar samne aaye hain,KI,21313,ROMAN,roman_bm25_method_D,1,73052,5.458777904510498,اڈیٹر جنرل نےاڈٹ رپورٹ سینٹ میں پیش کر دی,ریاض حسیناڈیٹر جنرل اف پاکستان نے اڈٹ رپورٹ سال 2014 15 کی سینٹ میں پیش کر دی ہیںوزارت دفاع سے متعلق سال 2014 15 کی رپورٹ کے کلیدی نتائج میں کہا گیا ہے کہ 62 ارب روپے کی زائد ادائیگیوں کے 88 کیسز سامنے ائے 16 ارب روپے کے غیر مجاز اخراجات کے 32 کیسز سامنے ائے ریاست کو ارب روپے کے نقصان کے 27 کیسز سامنے ائے ہیں رپورٹ کے مطابق ارب روپے کے کنٹریکٹ کی بدانتظامی کے 17 کیسز اور ایک ارب روپے کے ریکارڈ پیش نہ کرنے کے کیسز بھی سامنے ائے ہیں ریاض حسیناڈیٹر جنرل اف پاکستان نے اڈٹ رپورٹ سال 2014 15 کی سینٹ …,50,top5,
post_phase12_r_dev,R045,Galaxy S10 ke kitne alag versions leak hokar samne aaye hain,KI,21313,ROMAN,roman_bm25_method_D,2,23083,5.1969313621521,کمپیوٹرز کا زیادہ استعمال درحقیقت فائدہ مند تحقیق,کل کے نوجوان اسمارٹ فونز کمپیوٹرز اور ویڈیوز گیمز کھیلتے ہوئے اسکرین کے سامنے بہت زیادہ وقت گزارتے ہیں اور اب یہ دعوی سامنے یا ہے کہ یہ درحقیقت ان کی شخصیت کے لیے فائدہ مند عادت ہےبرطانیہ کی کسفورڈ یونیورسٹی کی تحقیق میں کہا گیا ہے کہ گزشتہ دہائی کے دوران ابھرنے والی ٹیکنالوجی کے حوالے سے خدشات پائے جاتے ہیں کہ اس پر بہت زیادہ وقت صرف کرنے کے نتیجے میں نوجوانوں کی سماجی صلاحیتیں اور ذہنی صحت متاثر ہوتی ہیںتاہم ڈیڑھ لاکھ کے قریب 15 سال کے نوجوانوں میں کی جانے والی تحقیق کے نتائج میں یہ بات سامنے…,50,top5,
post_phase12_r_dev,R045,Galaxy S10 ke kitne alag versions leak hokar samne aaye hain,KI,21313,ROMAN,roman_bm25_method_D,3,21572,5.180606842041016,اینڈرائیڈ فونز میں عجیب خامی سامنے گئی,اگر کے پاس اینڈرائیڈ اسمارٹ فون ہے اور اس میں کچھ عجیب دیکھنا چاہتے ہیں تو گوگل ایپ پر 1975 ٹائپ کرکے دیکھیںجی ہاں ہم سنجیدہ ہیں اسے زما کر ضرور دیکھیںاور اس کا نتیجہ ذہن الجھا دے گا کیونکہ کے حالیہ ایس ایم ایس کی فہرست سامنے جائے گیمزید پڑھیں گوگل سرچ میں چھپی یہ خفیہ ٹرکس جانتے ہیںسوشل میڈیا سائٹ ریڈیٹ کے ایک صارف نے اینڈرائیڈ فون کی اس خامی کو اتفاق سے اس وقت پکڑا جب وہ گوگل ایپ کی سرچ بار پر ایک میوزک بینڈ دی 1975 کی سائٹ جاننے کی کوشش کررہا تھا مگر غلطی سے ڈاٹ ڈال دیئےون پلس سام سنگ ایل جی…,50,top5,
post_phase12_r_dev,R045,Galaxy S10 ke kitne alag versions leak hokar samne aaye hain,KI,21313,ROMAN,roman_bm25_method_D,4,97317,5.154403209686279,پے درپے شکستبھارتی سلیکٹرز اور کپتان دھونی منے سامنے گئے,نئی دہلی سٹریلیا کے ہاتھوں وائٹ واش ہونیوالی بھارتی ٹیم کے کپتان دھونی اورسلیکٹرز منے سامنے گئے دھونی کہتے ہیں کہ سلیکشن میں ان کی رائے کواہمیت نہیں دی جاتی اس بیان پرسلیکٹرز کی جانب سے بھی سخت ردعمل سامنے یا ہے دھونی کہتے ہیں سلیکشن میں ان کی ایک نہیں چلتی جن کھلاڑیوں کو میدان میں اتارنے کاکہتے رہے انہیں کھلایا ہی نہیں گیا اس جھنجھلاہٹ کی وجہ ٹیم کی ناکامیاں ہیں یا ایک ٹیسٹ کی پابندی یہ تو دھونی ہی بتاسکتے ہیں مگر ان کے اس جارحانہ رویے پر سلیکٹرز کی طرف سے بھی سخت ردعمل سامنے یا سلیکٹرز نے کپت…,50,top5,
post_phase12_r_dev,R045,Galaxy S10 ke kitne alag versions leak hokar samne aaye hain,KI,21313,ROMAN,roman_bm25_method_D,5,86736,5.150448322296143,دبئی میں پاکستانی کرکٹرز سے ملاقات کرنے والا کون تھا,دبئی کے ریسٹورنٹ میں پاکستانی کرکٹرز سے ملاقات کرنے والا شخص کون تھاائی سی سی کے پاس ثبوت ہیں تو مشکوک شخص بھی پہچان میں ہوگامشتبہ شخص کو سامنے کیوں نہیں لایا گیاپاکستانی کھلاڑیوں کو کس نے اپنا مہرہ بنایا کھلاڑی پکڑے گئے پھنس گئے بدنام ہوگئے کرکٹ کے دروازے بند ہوگئے ٹیموں سے نکال دیا گیا گھروں کو واپس بھیج دیا گیا شوکاز نوٹس مل گئے لیکن یہ شخص کون ہے جس نے کھلاڑیوں کو پھنسایا کتنے ادمی ہیں جب اینٹی کرپشن نظر رکھے ہوئے تھا تو مشکوک شخص کو سامنے کیوں نہیں لایا گیااب تک مشتبہ شخص کے خلاف کیا کاررو…,50,top5,
post_phase12_r_dev,R046,میرا ke jhoothi shadi ke case mein Atiq ur Rehman ko adalat ne kyun bulaya,KI,68052,MIXED,urdu_bm25,1,105284,7.828994274139404,ریما کی نقل میں نہیں کرتی میری نقل ریما کرتی ہے میرا,لاہوراداکارہ میرا نے اپنی توپوں کا رخ ریما کی طرف کردیا ہے اور دعوی کیا ہے کہ ریما ان سے دس بارہ سال بڑی ہیں یہی نہیں بلکہ میرا کا یہ بھی کہنا ہے کہ ریما ان کی نقل کرتی ہیں جیو نیوز کےمعروف پروگرام ایک دن جیو کے ساتھ میں میزبان سہیل وڑائچ کے سامنے میرا نے ہر ایک موضوع پر دل کھول کر اظہار خیال کیا میرا نے سب سےپہلے اپنی توپوں کا رخ ریما کی طرف کیا اور صرف یہی نہیں کہا کہ ریما ان کی نقل کرتی ہں بلکہ یہ دعوی بھی کردیا کہ ریما ان سے اچھی خاصی بڑی ہیں میرا نے انکشاف کیا کہ وہ ان دنوں میڈیکل کی پڑھائ…,50,top5,
post_phase12_r_dev,R046,میرا ke jhoothi shadi ke case mein Atiq ur Rehman ko adalat ne kyun bulaya,KI,68052,MIXED,urdu_bm25,2,108477,7.807292461395264,میرا کیخلاف بیان دینے والا میرا والد نہیں کوئی اور ہے منگیتر میرا,لاہور اداکارہ میرا کے منگیتر نوید پرویز نے کہا ہے کہ میرا معصوم ہےاس کے خلاف بیان دینے والا ان کا والد نہیں کوئی اور ہے لاہور میں پریس کانفرنس کرتے ہوئے میرا کے منگیتر نوید پرویز کا کہنا تھا کہ میرا کے ساتھ رشتہ ان کے والد اور فیملی کی رضامندی سے ہوا سب اس پر بہت خوش ہیں میڈیا پر اس رشتے کے خلاف بیان دینے والے شخص کو وہ نہیں جانتے نوید پرویز کا کہنا تھا کہ میرا معصوم اور غیر شادی شدہ ہے وہ عتیق الرحمان کو بھی نہیں جانتے عتیق کے مقدمے کا اثر ان کی شادی پر نہیں پڑے گا انہوں نے کہا کہ وہ میرا سے ش…,50,top5,
post_phase12_r_dev,R046,میرا ke jhoothi shadi ke case mein Atiq ur Rehman ko adalat ne kyun bulaya,KI,68052,MIXED,urdu_bm25,3,67152,7.793129920959473,اداکارہ میرا پر گھر پر قبضہ کرنے کاالزام,لاہور11 اکتوبر 2018 اسکینڈل کوئین اداکارہ میرا ایک بار پھر مشکل میں پھنس گئی ہیں لاہور کے رہائشی شخص نے میرا پر ان کے گھر پر قبضہ کرنے کاالزام لگایا ہے پاکستان فلم انڈسٹری کی نامور اداکارہ میرا کبھی اپنی گلابی انگریزی اورکبھی دوسری اداکاراں پر تبصرے کرنے کی وجہ سے خبروں کی زینت بنی رہتی ہیں اور اب میرا کا نیا اسکینڈل سامنے ایاہےجہاں لاہور کے شہری تسلیم کوثر نے اداکارہ میرا پر ڈیفنس میں واقع ان کے گھر پر قبضہ کرنے کا الزام لگایا ہےشہری نے انصاف کے لیے عدالت سے بھی رجوع کر لیا ہےجس کے بعد لاہور ک…,50,top5,
post_phase12_r_dev,R046,میرا ke jhoothi shadi ke case mein Atiq ur Rehman ko adalat ne kyun bulaya,KI,68052,MIXED,urdu_bm25,4,99221,7.77763557434082,نکاح پر نکاح کرنے پر عتیق الرحمان کا اداکارہ میرا کیخلاف عدالت سے رجوع کرنے کا اعلان,لاہور اداکارہ میرا کے قانونی شوہر عتیق الرحمان نے نکاح پر نکاح کرنے کی سزا دلانے کے لئے میرا کے خلاف عدالت سے رجوع کرنے کا اعلان کردیاجیو نیوز سے گفتگو کرتے ہوئے ان کا کہنا ہے کہ میرا اب خود کو غیر شادی شدہ نہیں کہہ سکتیں وہ ان کی بیوی ہیںعتیق الرحمان نے کہا کہ میرا نے کیپٹن نوید سے بھی مبینہ شادی کر رکھی ہے اب وہ انہیں نکاح پر نکاح کرنے کی سزا دلانے کے لئے عدالت سے رجوع کریں گےانہوں نے کہا کہ اداکارہ میرا میں اچھی بیوی والی کوئی خوبی نہیں میرا کو انڈہ ابالنا نہیں تا مجھے کھانا کیا کھلاتیفیملی …,50,top5,
post_phase12_r_dev,R046,میرا ke jhoothi shadi ke case mein Atiq ur Rehman ko adalat ne kyun bulaya,KI,68052,MIXED,urdu_bm25,5,103726,7.777223587036133,میرا کا شادی اسکینڈل دو صاحبان نے عدالتوں کے چکر لگوا دیے,لاہورفلم اسٹار میرا کے اسکینڈل ہیں کہ ختم ہونے کا نام نہیں لے رہے کھٹی میٹھی انگریزی اور مصالحے دار خبروں کے ساتھ میڈیا میں ہمیشہ ان رہتی ہیں میرا کا شادی اسکینڈل ہے کیا وہ کون سے صاحبان ہیں جن کی وجہ سے میرا عدالتوں کے چکر پہ چکر کاٹ رہی ہیں کہاں تو میرا کو گلہ ہے کہ کوئی شادی کے لیے راضی ہی نہیں ہوتا جو اتا ہے بھاگ جاتا ہے اب میڈیا ہی کچھ کرےلیکن جب شادی کا معاملہ ایا تو شادی پہ شادی کا اسکینڈل سامنے ایا پہلے عتیق الرحمان نے دعوی کیا کہ میرا ان کے نکاح میں ہیںمیرا نے بھی صاف جواب دیا سب جھوٹ …,50,top5,
post_phase12_r_dev,R047,فرانس ne Chitral aur Dargai hydropower plants ke liye kitna euro qarz diya,KI,110281,MIXED,urdu_bm25,1,88270,9.693524360656738,یورو کپ فٹ بال کا فائنل اج کھیلا جائے گا,یورو کپ کا فائنل میزبان ٹیم فرانس اور پرتگال کے مابین اج اسٹیڈ ڈی فرانس سینٹ ڈینس میں کھیلا جائے گافائنل جیو سوپر پر لائیو دکھایا جائے گایورو کپ کے دلچسپ مقابلے فرانس میں جاری ہیں ٹورنامنٹ اختتامی مرحلے میں داخل ہوگیا ہے فیصلہ کن معرکے میں فرانس اور پرتگال نے جگہ بنائی ہےایونٹ کے پہلے سیمی فائنل میں پرتگال نے ویلز کو شکست دی جبکہ دوسرے سیمی فائنل میں فرانس نے عالمی چیمپئن جرمنی کو چت کر فائنل کےلئے کوالیفائی کیافائنل میں کانٹے دار مقابلے کی توقع ہےتاریخ بتاتی ہے کہ فٹبال ریکارڈ میں فرانس کبھی ا…,50,top5,
post_phase12_r_dev,R047,فرانس ne Chitral aur Dargai hydropower plants ke liye kitna euro qarz diya,KI,110281,MIXED,urdu_bm25,2,88265,9.509617805480957,یورو کپ فٹبال پرتگال اور فرانس کا فائنل تھوڑی دیر بعد,یورو کپ فٹ بال 2016ء کے فائنل میں پرتگال اور فرانس کا مقابلے تھوڑی دیر میں شروع ہونے والا ہے دنیا کے فٹ بال شائقین کی نظریں اسٹیڈے دی فرانس میں ہونے والے دلچسپ مقابلے پر لگی ہیںایکشن سے بھرپور مقابلہ پاکستان کے پہلے اسپورٹس چینل جیو سوپر پر براہ راست نشر کیا جائیگا اج یورپ کے نئے فٹ بال چیمپئن فیصلہ ہو ہی جائیگاکھیل ماہرین نے اج کے مقابلے میں فرانس کو فیورٹ قرار دیدیا ہے لیکن کرسٹیانو رونالڈو کی پرتگال بھی اج تاریخ کو تبدیل کرنے کے لئے پر عزم ہے یورو فٹبال کا نیا چیمپئن کون ہوم گراونڈ پر فائنل …,50,top5,
post_phase12_r_dev,R047,فرانس ne Chitral aur Dargai hydropower plants ke liye kitna euro qarz diya,KI,110281,MIXED,urdu_bm25,3,88290,9.502758026123047,یوروکپ کی سیمی فائنل لائن اپ مکمل,یوروکپ کی سیمی فائنل لائن اپ مکمل ہوگئی پرتگال کا سامنا ویلز سے جبکہ جرمنی اور فرانس امنے سامنے ہوگی گزشتہ روز کھیلے گئے اخری کوارٹر فائنل میں فرانس نے ائس لینڈ کو پانچ دو سے ہرادیا یوروکپ کا اخری کوارٹر فائنل میزبان فرانس اورائس لینڈ کےدرمیان کھیلا گیافرانس پورے ہی میچ میں چھائی رہی اور ائس لینڈ کے پلئیرز کو جمنے ہی نہیں دیاپہلے ہاف میں چار گول کرکے فرانس نے ائس لینڈ کو پریشان کردیادوسرے ہاف کےاغاز میں ائس لینڈ نے میچ میں واپس انے کی کوشش کی اور دو گول کئے لیکن جیت کے قریب نہ اسکے فرانس نے ائس…,50,top5,
post_phase12_r_dev,R047,فرانس ne Chitral aur Dargai hydropower plants ke liye kitna euro qarz diya,KI,110281,MIXED,urdu_bm25,4,45893,9.433794975280762,یورو کپ ئس لینڈ کو شکست سیمی فائنل میں فرانس کا جرمنی سے جوڑ پڑ گیا,پیرس ویب ڈیسک یورو کپ کے خری کوارٹر فائنل میں فرانس نے ئس لینڈ کو پانچ دو سے ہرا دیا سات جولائی کو سیمی فائنل میں میزبان فرانس کا سامنا جرمنی سے ہو گا تفصیلات کے مطابق یورو کپ کے خری کوارٹر فائنل میں فرانس نے کمزور حریف ئس لینڈ کو دو کے مقابلے میں پانچ گول سے شکست دے دی فرانس کی طرف سے اولیور جیرو نے دو جبکہ پاول پوبا دامتری پیاٹ اور اینٹونی گریزمین نے ایک ایک گول اسکور کیا ئس لینڈ فرانس کے خلاف اچھا کھیل پیش نہ کر سکی اور فرانس کے اسٹرائیکرز کے سامنے بے بس دکھائی دی ئس لینڈ کی جانب سے کولبین س…,50,top5,
post_phase12_r_dev,R047,فرانس ne Chitral aur Dargai hydropower plants ke liye kitna euro qarz diya,KI,110281,MIXED,urdu_bm25,5,57387,9.412792205810547,یورو کپ کا فائنل اج فرانس اور پرتگال کے درمیان ہو گا,یورو کپ کا تاج کس کے سر سجے گا فیصلہ ہوگا رونالڈو کی پرتگال اور دو مرتبہ کی چیمپین فرانس اج ہونے والے فائنل کے لیے پوری طرح تیار یورو کپ دو ہزار سولہ کا فائنل فرانس اور پرتگال کے درمیان ہوگا فرانس کی ٹیم تیسری اور پرتگال کی ٹیم پہلی مرتبہ ٹائٹل جیتنے کی کوشش کرے گی اعداد شمار میں بھی فرانس کو پرتگال پر واضح برتری حاصل ہے گزشتہ دس میچز میں فرانس نے کامیابی سمیٹی تاہم پرتگال کی ٹیم اس وقت شاندار فارم میں ہے لیگ میچز میں ناقابل شکست رہنے کے بعد پرتگال نے ناک وٹ مرحلے میں کروشیا پولینڈ اور ویلز کو …,50,top5,
post_phase12_r_dev,R048,جراسک ورلڈ ne doosre hafte bhi US box office par kya position barqarar rakhi,KI,51465,MIXED,urdu_bm25,1,10123,20.454572677612305,جراسک ورلڈ کی پانچویں فلم کی پہلی جھلک,یہ بھی پڑھیں جراسک ورلڈ کا سیکوئل بنے گامزید پڑھیں جراسک ورلڈ کی دھومیہ بھی پڑھیں جراسک ورلڈ پر لوگوں کی توہین کا الزاممعروف ڈائناسور فرنچائزسائنس فکشن فلم جراسک ورلڈ کی پانچویں فلم یوں تو ائندہ برس جون میں ریلیز کیے جانے کا امکان ہے تاہم اب اس کی پہلی جھلک جاری کردی گئیخیال رہے کہ اس سیریز کی پہلی فلم جراسک پارک کے نام سے 1993 میں ریلیز ہوئی تھی جس کے بعد اس کی دوسری فلم دی لاسٹ ورلڈ جراسک پارک 1997 میں ریلیز کی گئیپہلی دو فلموں کی شاندار کامیابی کے بعد سیریز کی تیسری فلم جراسک پارک تھری کے نا…,50,top5,
post_phase12_r_dev,R048,جراسک ورلڈ ne doosre hafte bhi US box office par kya position barqarar rakhi,KI,51465,MIXED,urdu_bm25,2,10059,19.906286239624023,جراسک ورلڈفالن کنگڈم کے بے قابو ڈائنا سور,یہ بھی پڑھیں جراسک ورلڈ کی پانچویں فلممزید پڑھیں جراسک ورلڈ پر توہین کا الزاممعروف ڈائناسور فرنچائزسائنس فکشن فلم جراسک ورلڈ کی پانچویں فلم جراسک ورلڈ فالن کنگ ڈم کا ٹیزر ٹریلر جاری کردیا گیاجراسک ورلڈ فالن کنگ ڈم کو جون 2018 میں ریلیز کیے جانے کا امکان ہے تاہم گزشتہ ہفتے فلم کی پہلی جھلک جاری کیے جانے کے بعد اس کا مختصر مگر خطرناک ٹیزر ٹریلر جاری کردیا گیا15 سیکنڈ دورانیے کے اس ٹریلر کے شروع ہوتے ہی بے قابو ڈائنا سورز کو فلم کے مرکزی اداکار کرس پراٹ کے پیچھے تیزی سے دوڑتے ہوئے دکھایا گیا ہےخود…,50,top5,
post_phase12_r_dev,R048,جراسک ورلڈ ne doosre hafte bhi US box office par kya position barqarar rakhi,KI,51465,MIXED,urdu_bm25,3,8965,19.872549057006836,جراسک ورلڈ کے بے قابو ڈائنا سورز کی دنیا بھر میں تباہی,معروف ڈائناسور فرنچائزسائنس فکشن فلم جراسک ورلڈ کی پانچویں فلم جراسک ورلڈ فالن کنگ ڈم کو دنیا کے 30 مختلف ممالک میں ریلیز کردیا گیا جراسک ورلڈ فالن کنگ ڈم کو ابتدائی طور پر7 جون کو صرف جب کہ جون کو مزید 23 مختلف ممالک میں ریلیز کیا گیافلم نے ابتدائی دن میں دنیا کے 30 ممالک سے مجموعی طور پر کروڑ 93 لاکھ امریکی ڈالر پاکستانی ارب روپے سے زائد کی کمائی کرلیدیو قامت تباہی پھیلاتے ڈائنا سور کی داستان پر مبنی اس فلم کو تاحال شمالی امریکا میں ریلیز نہیں کیا گیا جہاں فلم کی کمائی کے ممکنہ ریکارڈ بننے کی…,50,top5,
post_phase12_r_dev,R048,جراسک ورلڈ ne doosre hafte bhi US box office par kya position barqarar rakhi,KI,51465,MIXED,urdu_bm25,4,104554,19.826858520507812,سنسنی خیز فلم جراسک ورلڈ کا نیا ٹریلر تہلکہ مچانے کیلئے تیار,نیویارک خوف اور دہشت سے بھرپور فلم جراسک ورلڈ کا نیا ٹریلر تہلکہ مچانے کیلئے تیار ہے فلم میں اس بار بھی ڈائناسارز تباہی مچاتے نظر ائیں گےجراسک ورلڈ ہالی ووڈ کی تہلکہ خیز اور سنسنی سے بھرپور فلم جراسک پارک سیریز کا چوتھا پارٹ ہے1993 1997 اور2001 میں فلم جراسک پارک نے باکس افس پر راج کیافلم میں اس بار بھی ڈائناسارز تھیم پارک کی کہانی شامل ہے جہاں خطرناک ڈائنا سارز تباہی پھیلاتے نظر ائیں گےفلم جراسک ورلڈ میں بالی ووڈ اداکار عرفان خان بھی نظر ائیں گے ایڈونچر اور خوف سے بھرپور فلم جراسک ورلڈ رواں سا…,50,top5,
post_phase12_r_dev,R048,جراسک ورلڈ ne doosre hafte bhi US box office par kya position barqarar rakhi,KI,51465,MIXED,urdu_bm25,5,104186,19.694150924682617,جراسک پارک سلسلے کی فلم جراسک ورلڈکے کلپ جاری,لاس اینجلسدیو ہیکل ڈائنو سار پھر ارہے ہیںبڑی اسکرین پر اپنی دھاک بٹھانے کیلئےہالی وڈ کی شہرہ افاق سائنس فکشن ایڈونچر فلم جراسک پارک سلسلے کی چوتھی فلم جراسک ورلڈ کےنئے کلپس جاری کردیے گئے ہیں فلم جراسک ورلڈ 12جون کو نمائش کیلئے پیش کی جائے گی,50,top5,
post_phase12_r_dev,R049,Anne Hathaway ki film Song One ka pehla trailer kab release hua,KI,104969,ROMAN,roman_bm25_method_D,1,18668,20.185928344726562,کعب اللہ کا غلاف,ہرسال کی طرح اس سال بھی کعب اللہ کا غلاف تبدیل کیا گیا نو ذوالحج کو بیت اللہ میں غلاف کعبہ تبدیل کیا جاتا ہے غلاف کعبہ کو عربی میں کسو الکعبہ کہا جاتا ہے جس کی تبدیلی کاعمل چھ گھنٹوں میں مکمل ہوا خانہ کعبہ کے غلاف کی تبدیلی نماز فجر کے بعد شروع ہوئی اور اس کی تیاری میں روایتی طور پر اس سال بھی 150 کلو گرام چاندی اور سونا جبکہ 670 کلو گرام خالص ریشم کا استعمال کیا گیا سونے اور چاندی سے غلاف پر قرنی یات کی کشیدہ کاری بھی کی گئی ہے تصاویر اے ایف پی اے پی,50,top5,
post_phase12_r_dev,R049,Anne Hathaway ki film Song One ka pehla trailer kab release hua,KI,104969,ROMAN,roman_bm25_method_D,2,104047,19.388057708740234,کامیڈی فلم ائی لو نیو ائیر میں گانےجدائی کی ویڈیو ریلیز,بالی وڈڈھائی کلو کے ہاتھ والے ڈائیلاگ سے بالی وڈ میں منفرد پہچان بنانے والے سنی دیول اور کنگنا رناوٹ کی نئی رومانٹک کامیڈی فلم ائی لو نیو ائیر کے لئے پاکستانی پاپ سنگر فلک شبیر کے گانے جدائی کی ویڈیو ریلیز کر دی گئی ہے جدائی کے بولوں پر مشتمل اس سونگ کو نا صرف فلک شبیر نے گایا ہے بلکہ وہ اس کے میوزک ڈائیریکٹر بھی ہیں اور انھوں نے اسے لکھا بھی خود ہے ہدایتکار رائٹرز رادھیکا راو اور ونے ساپرو کی اس فلم میں سنی دیول اور کنگنا رناوٹ کے ساتھ تنیشہ چیڑجی پریم چوپڑا اور پرکاش راج اہم کردار ادا کر رہے …,50,top5,
post_phase12_r_dev,R049,Anne Hathaway ki film Song One ka pehla trailer kab release hua,KI,104969,ROMAN,roman_bm25_method_D,3,104969,15.791059494018555,رومانٹک ڈرامہ فلم سونگ ون کا پہلا ٹریلر جاری,نیویارکاسکر ایوارڈ یافتہ ہالی ووڈ اداکارہ این ہیتھ وے کی نئی رومانٹک ڈرامہ فلم سونگ ون کا پہلا ٹریلر جاری کردیا گیااسکر ایوارڈیافتہ ہالی ووڈ اداکارہ این ہیتھ وے کی نئی رومانٹک ڈرامہ فلم سونگ ون کا پہلا ٹریلر جاری کردیا گیا ہےرائٹر وہدایت کار کیٹ بارکر فروئے لینڈ کی اس فلم میں این ہیتھ وے کے ساتھ اسکر ونر اداکارہ میری اسٹین برجنجانی فلنایل تھامپسن اور بین روزن فیلڈ اہم کردار ادا کررہے ہیںایڈم شلمان اور خود این ہیتھ وے کی پروڈیوس کردہ اس فلم کی کہانی ایک نوجوان ماہر اثار قدیمی کے گرد گھوم رہی ہے …,50,top5,
post_phase12_r_dev,R049,Anne Hathaway ki film Song One ka pehla trailer kab release hua,KI,104969,ROMAN,roman_bm25_method_D,4,108875,15.68441390991211,اک میں اور اک توکے ٹائٹل سونگ کی وڈیوریلیز,ممبئیاین جی ٹیکرن جوہر کی نئی فلماک میں اور اک توکے ٹائٹل سونگ کی وڈیوریلیز کردی گئی فلم میں عمران خان اور کرینہ کپور پہلی بار ایک ساتھ جلوہ گر ہورہے ہیںبالی ووڈ فلمساز ہدایتکارکرن جوہر کی نئی فلماک میں اور اک توکے ٹائٹل سونگ کی وڈیو ریلیز کردی گئیایک میں اور ایک تو نامی اس رومانٹک کامیڈی فلم میں عمران خان اور کرینہ کپور پہلی بار ایک ساتھ جلوہ گر ہورہے ہیں اس ٹائٹل سونگ کے بول فلم کے ناماک میں ہوں اور اک توہیں جس میں عمران اور کرینہ کوامریکی شہر لاس ویگاس کی سڑکوں پر تفریح کرتے دکھایا گیا ہےواض…,50,top5,
post_phase12_r_dev,R049,Anne Hathaway ki film Song One ka pehla trailer kab release hua,KI,104969,ROMAN,roman_bm25_method_D,5,106349,15.668521881103516,علی ظفر فلم تیرے بن لادن ٹومیں ئٹم سونگ کریں گے,نئی دہلیاین جی ٹیاپنی پہلی ہی فلم تیرے بن لادن کی کامیابی کے بعد بالی ووڈ میں شہرت کی بلندیوں پر پہنچنے والے پاکستانی پاپ گلوکار اداکار علی ظفرکو جہاں تیزی سے بھارتی فلموں کی پیشکش ہورہی ہیں وہیں اب ان سے ئٹم سونگ بھی کرایا جائے گا تازہ ترین اطلاعات کے مطابق علی ظفر اپنی ہی بلاک بسٹر فلم تیرے بن لادن کے سیکوئلتیرے بن لادن ٹومیں اب بحیثیت مہمان اداکار ایک ئٹم سونگ کرتے نظر ئیں گےاپنے سوشل نیٹ ورکنگ پروفائل پر علی ظفر نے اپنے مداحوں کے لیے یہ پیغام چھوڑا ہے کہ کل وہ ایک ئٹم سونگ کے لیے انتہائی مح…,50,top5,
