experiment_id,query_id,query_text,detector_label,retrieval_path,rank,doc_id,bm25_score,headline,news_text_or_snippet,n_hits_returned
phase12_new_unseen_evaluation,U022,internet speed pakistan mein slow kyun rehti hai aur isko kaise behtar kiya ja sakta hai,ROMAN,roman_bm25_method_D,26,23123,11.31048583984375,پاکستانی صارفین کیلئے کم قیمت پر تیز رفتار انٹرنیٹ,اسلام باد پاکستان میں سال کے دوران انٹرنیٹ صارفین کی تعداد 15 لاکھ سے بڑھ کر 3کروڑ 60 لاکھ ہونے کے باعث انٹرنیٹ سروس فراہمی کے ذمہ داران ئی ایس پی ایسے اقدامات میں مصروف ہیں جس سے مستقبل میں انٹرنیٹ کی فراہمی میں کوئی تعطل نہ پیش ئےسب میرین فائبر پٹک کیبلز کی تعداد میں اضافے کے ساتھ ساتھ پاکستان میں انٹرنیٹ والیوم میں بہتری ہوگی جبکہ ہفتے قبل تک موجود ٹیرا بائٹس انٹرنیٹ اسپیڈ ئندہ چند سال میں 400 ٹیرا بائٹس تک پہنچ جائے گیپاکستان میں ہر چند ماہ بعد انٹرنیٹ صارفین کو انٹرنیٹ سروسز سے محروم ہونا …,50
phase12_new_unseen_evaluation,U022,internet speed pakistan mein slow kyun rehti hai aur isko kaise behtar kiya ja sakta hai,ROMAN,roman_bm25_method_D,27,23229,11.300987243652344,پاکستانی انٹرنیٹ صارفین حکومتی سنسر شپ کی زد میں,دنیا کے دوتہائی انٹرنیٹ صارفین حکومتی سنسر شپ کی زد میں رہتے ہیں اور پاکستان کا شمار ان ممالک میں ہوتا ہے جہاں انٹرنیٹ پر بہت زیادہ پابندیاں ہیںیہ بات فریڈم ہاس نامی یہ تھنک ٹینک کی سالانہ رپورٹ میں سامنے ئی جس میں بتایا گیا کہ مسلسل چھٹے برس بھی دنیا بھر میں انٹرنیٹ کی زادی میں کمی ئی ہے جبکہ حکومتوں کی جانب سے سوشل میڈیا سروز اور میسجنگ ایپس کے خلاف کارروائیوں کا سلسلہ جاری ہےاس رپورٹ میں ان 65 ممالک میں انٹرنیٹ کی زادی کا جائزہ لیا گیا جہاں 88 فیصد انٹرنیٹ استعمال کرنے والے افراد بستے ہیں او…,50
phase12_new_unseen_evaluation,U022,internet speed pakistan mein slow kyun rehti hai aur isko kaise behtar kiya ja sakta hai,ROMAN,roman_bm25_method_D,28,4748,11.283761024475098,پاکستانی رنبیر کپور کے چرچے,حال ہی میں پاکستان کی خوبرو اداکارہ مہوش حیات کی ہم شکل عرب فیشن بلاگر روزا کی تصاویر نے انٹرنیٹ پر دھوم مچائی تھی اور پہلی بار روزا کی تصاویر دیکھنے والے افراد نے عرب بلاگر کو پاکستانی اداکارہ ہی سمجھا تھاحال ہی میں مہوش حیات اور ان کی ہم شکل بلاگر روزا کی تصاویر وائرل ہوئی تھیں فوٹو انسٹاگرام اپریل میں روزا کی تصاویر جہاں پاکستان میں خوب وائرل ہوئیں وہیں ان کی تصاویر کو مشرق وسطی اور بھارت میں بھی پسند کیا گیا اور اب ایک پاکستانی شخص کی تصاویر نے انٹرنیٹ پر دھوم مچادی ہےیہ بھی پڑھیں انٹرنیٹ پ…,50
phase12_new_unseen_evaluation,U022,internet speed pakistan mein slow kyun rehti hai aur isko kaise behtar kiya ja sakta hai,ROMAN,roman_bm25_method_D,29,16626,11.281689643859863,سلمان اور کترینہ سب سے گے,بولی وڈ کی باربی ڈول کترینہ کیف اور دبنگ خان کو سال 2013 میں انٹرنیٹ پر سب سے زیادہ سرچ کی جانے والی بولی وڈ شخصیات قرار دے دیا گیا ہےسپر ہٹ ہیرو سلمان خان جن کی ایک بھی فلم اس سال ریلیز کے لئے پیش نہیں کی گئی لیکن اس کے باوجود انہیں گوگل میں سب سے زیادہ سرچ کیا گیاجبکہ دوسری کترینہ کیف جن کی فلم دھوم ریلیز کے لئے تیار ہے اور ئندہ چند دنوں میں نمائش کے لئے پیش کر دی جائے گی انٹرنیٹ صارفین کی توجہ کا خاص مرکز بنی رہیںمعروف سرچ انجن گوگل کی جانب سے کروائے گئے ایک سروے کے مطابق دونوں اسٹارز کی جوڑ…,50
phase12_new_unseen_evaluation,U022,internet speed pakistan mein slow kyun rehti hai aur isko kaise behtar kiya ja sakta hai,ROMAN,roman_bm25_method_D,30,23917,11.235658645629883,انڈیا میں فیس بک کی مفت سروسز بند,ہندوستان میں ٹیلی کام ریگولیٹر نے نیٹ نیوٹریلٹی کے حق میں فیصلے کے طور پر فیس بک کی مفت بنیادی انٹرنیٹ سروس بلاک کر دیفیس بک کی مفت سروس کچھ اہم معلوماتی ویب سائٹس مثلا منتخب مقامی نیوز بی بی سی وکی پیڈیا اور کچھ صحت سے متعلق سائٹس تک فری رسائی دیتی ہےتاہم سروس کے مخالف اور نیٹ نیوٹریلٹی کے حامی کہتے ہیں کہ ڈیٹا فراہم کرنے والے کچھ لائن سروسز کو دوسروں پر ترجیح نہیں دے سکتےفیس بک نے اب تک ہندوستانی اقدام پر کوئی تبصرہ نہیں کیاریگولیٹر حکام اس معاملے میں یہ دیکھ رہے تھے کہ یا کسی لائن مواد کو دو…,50
phase12_new_unseen_evaluation,U022,internet speed pakistan mein slow kyun rehti hai aur isko kaise behtar kiya ja sakta hai,ROMAN,roman_bm25_method_D,31,80347,11.216726303100586,رواں برس پاکستان میں موبائل انٹرنیٹ اسپیڈ میں سب سے زیادہ اضافہ,رواں برس دنیا کے سب سے زیادہ بادی والے ممالک میں موبائل انٹرنیٹ اسپیڈ میں بہتری ئی ہے اور پاکستان 56 فیصد اضافے کے ساتھ سر فہرست ہے دنیا کی بڑی انٹرنیٹ اسپیڈ تجزیہ کار کمپنی اسپیڈ ٹیسٹ ڈاٹ نیٹ کی رپورٹ کے مطابق 56 فیصد اضافے کے ساتھ پاکستان کی اوسط انٹرنیٹ اسپیڈ 13 میگا بائٹس فی سیکنڈ ہوگئی ہے رپورٹ کے مطابق بھارت میں موبائل انٹرنیٹ اسپیڈ 42 فیصد اضافے کے ساتھ میگا بائٹس فی سیکنڈ ریکارڈ کی گئی ہے جب کہ برازیل میں موبائل اسپیڈ 28 فیصد جاپان میں 23 فیصد اور امریکا میں 22 فیصد بڑھی ہے دنیا میں موب…,50
phase12_new_unseen_evaluation,U022,internet speed pakistan mein slow kyun rehti hai aur isko kaise behtar kiya ja sakta hai,ROMAN,roman_bm25_method_D,32,20233,11.19555950164795,زیرب کیبل میں خرابی سے پاکستان میں انٹرنیٹ سروسز متاثر,پاکستان میں انٹرنیٹ فراہم کرنے والی بین الاقوامی زیرب کیبلز میں خرابی کے نتیجے میں لائن سروسز متاثر ہوئی ہیںپرو پاکستانی کی ایک رپورٹ کے مطابق ئی ایم ای ڈبلیو ای اور ایس ای اے ایم ای ڈبلیو ای انٹرنیٹ کیبل خرابی کے باعث لائن ہوئی ہیں جو لگ بھگ 50 فیصد پاکستانی انٹرنیٹ ٹریفک کا بوجھ اٹھائے ہوئے تھیںان کیبلز میں نے والی خرابی کے مقام کا تعین تاحال نہیں ہوسکا مگر اس کے نتیجے میں پاکستان بھر میں انٹرنیٹ صارفین کو سست انٹرنیٹ اسپیڈ کا سامنا ہےرپورٹ کے مطابق ئی ایس پیز نے انٹرنیٹ میں مسائل کی تصدیق کر…,50
phase12_new_unseen_evaluation,U022,internet speed pakistan mein slow kyun rehti hai aur isko kaise behtar kiya ja sakta hai,ROMAN,roman_bm25_method_D,33,19626,11.185901641845703,کینیا میں انٹرنیٹ کی فراہمی کے لیے غباروں کا استعمال,الفابیٹ انکارپوریشن نے غباروں کا استعمال کرتے ہوئے کینیا کے ایک گاں میں دنیا کی پہلی کمرشل ہائی اسپیڈ انٹرنیٹ سروس متعارف کرادیڈان اخبار کی رپورٹ کے مطابق اس سروس کو گوگل کی پیرنٹ کمپنی الفابیٹ کا یونٹ لون اور مشرقی افریقہ کے تیسرے بڑے ٹیلی کام پریٹر ٹیلی کام کینیا مشترکہ طور پر چلا رہے ہیں وزیر اطلاعات جو موچیرو نے سروس کا افتتاح کرتے ہوئے کہا کہ کینیا پہلا ملک ہے جس کے بیس اسٹیشنز اوپر سمان میں ہوں گے اب ہم بہت کم عرصے میں پورے ملک تک یہ سروس پھیلا سکیں گےمزید پڑھیں برطانیہ کا جی نیٹ ورکس سے …,50
phase12_new_unseen_evaluation,U022,internet speed pakistan mein slow kyun rehti hai aur isko kaise behtar kiya ja sakta hai,ROMAN,roman_bm25_method_D,34,73334,11.17735767364502,ایشیاء پیسفک کے ٹیلی کام ریگولیٹرز کی کانفرنس,انٹرنیشنل ٹیلی کمیونیکیشن یونین کے سیکریٹری جنرل یو ہاولن زاونے کہا ہے کہ بینکوں اور کمرشل اداروں کے عملے کو ائی ٹی کی تر بیت دے کر عوام کو بہتر سہولتیں میسر کی جا سکتی ہیں گلوبل ویلیج کا خواب انٹرنیٹ اصلاحات سے ہی حقیقت کا روپ دھار سکتا ہےصارفین کا وقت بچانا ہے اور سفر کی تکلیف سے بھی تو انٹرنیٹ کی جدید سہولتوں کا لوگوں کوفائدہ پہنچانا ہو گایہ ائی ٹی ٹیلی کام کے شعبے میں جدید اصلاحات سے ممکن ہو گاان خیالات کا اظہار کیا سیکریٹری جزل ائی ٹی یو ہاولن زاو نے اسلام اباد میں ایشیاء پیسفک کے ٹیلی کام…,50
phase12_new_unseen_evaluation,U022,internet speed pakistan mein slow kyun rehti hai aur isko kaise behtar kiya ja sakta hai,ROMAN,roman_bm25_method_D,35,59575,11.164566040039062,پاکستان میں 5جی ٹیکنالوجی کو ازمائشی طور پر شروع کرنے کا فیصلہ,ویب ڈیسک 28 جون 2019 فائیوجی ٹیکنالوجی کے تعارف نے دنیا میں بہت کھلبلی مچا دی ہے ہواوے پر امریکی پابندی کی بڑی وجہ اس کمپنی کی فائیو جی ٹیکنالوجی پر اجارہ داری ہے جس کی بدولت وہ دنیا میں اسے متعارف کرانے کی اہلیت رکھتی ہے پاکستان اگرچہ روایتی طور پر انٹرنیٹ کے میدان میں دنیا سے پیچھے رہا ہے لیکن 5جی ٹیکنالوجی کے حوالے سے وہ دنیا کے چند ان ممالک میں شامل ہے جو اس کا اغاز کر رہے ہیںپاکستانی ٹیلی کمیونی کیشن اتھارٹی پی ٹی اے نے پاکستان میں فائیو جی کو پاکستان میں متعارف کرانے کا فریم ورک پیش کر دی…,50
phase12_new_unseen_evaluation,U022,internet speed pakistan mein slow kyun rehti hai aur isko kaise behtar kiya ja sakta hai,ROMAN,roman_bm25_method_D,36,79969,11.111019134521484,کے وائی فائی انٹرنیٹ کی رفتار سست ہے تو ایک کام ضرور کریں,فی زمانہ کسی بھی گھر کا اہم حصہ کسے کہا جائے گا تو اس کا جواب سان ہے کہ انٹرنیٹ کو انٹر نیٹ سے لوگ نالاں بھی دکھائی دیں گے لیکن اس کے بغیر رہ بھی نہیں پائیں گے انٹرنیٹ کی رفتار میں ہلکی سی کمی پورے گھر میں کھلبلی مچا دیتی ہے انٹرنیٹ اسپیڈ میں سست رفتاری کے پیچھے کئی عوامل موجود ہوتے ہیں لیکن ایک وجہ راٹر کو ری بوٹ نہ کرنا بھی ہو سکتا ہے امریکی ئی ٹی کمپنی کے سربراہ راب روہرمان کا کہنا ہے کہ یہ بہتر رہتا ہے کہ اپنا راٹر کچھ عرصے میں ری بوٹ کر لیا کریں یعنی کچھ عرصے بعد اپنے راٹر کو ایک مرتبہ بند…,50
phase12_new_unseen_evaluation,U022,internet speed pakistan mein slow kyun rehti hai aur isko kaise behtar kiya ja sakta hai,ROMAN,roman_bm25_method_D,37,40783,11.109784126281738,انٹرنیٹ پر لاگو ٹیکس تھری جی اور فورجی کے پھیلا میں رکاوٹ چیئرمین پی ٹی اے,کراچی92نیوزپاکستان ٹیلی کمونیکیشن اتھارٹی کے چیئرمین کا کہنا ہے کہ انٹرنیٹ پر لاگو ٹیکس تھری جی اور فورجی کے پھیلا میں رکاوٹ ہے جس کے لیے وفاق اورصوبائی حکومتوں کو قائل کرنے کے لیے بات چیت ہو رہی ہے تفصیلات کےمطابق بجٹ دو ہزار پندرہ سولہ میں حکومت کی جانب سے ڈیٹا سروسز اور براڈبینڈ انٹر نیٹ پر ساڑھے انیس فیصد سیلز ٹیکس عائد کیا گیا تھا ٹیلی کام اپریٹرز کا کہنا ہے کہ پوری دنیا میں صرف بھوٹان کے علاوہ دوسرا ملک پاکستان ہے جہاں یہ ٹیکس عائد کیا گیا ایسے وقت میں جب تھری جی اور فورجی ملک کے کونے کون…,50
phase12_new_unseen_evaluation,U022,internet speed pakistan mein slow kyun rehti hai aur isko kaise behtar kiya ja sakta hai,ROMAN,roman_bm25_method_D,38,59983,11.109508514404297,انٹرنیٹ صارف اپنے راٹرز کو ری بوٹ کریں ورنہ نقصان اٹھانا ہوگا,واشنگٹن29 مئی 2018 بین الاقوامی ہیکرز کے گروہ نے دنیا بھر میں استعمال ہونے والی گھریلو اور دفتری انٹرنیٹ ڈیوائسز راوٹرز تک رسائی حاصل کرلی ممکنہ نقصان سے بچنے کیلئے ایف بی ائی اے نے خصوصی ہدایات جاری کردیں امریکی تحقیقاتی ادارے ایف بی ائی نے خبردار کیا ہے کہ بین الاقوامی ہیکرز گھر اور دفاتر میں استعمال ہونے والی انٹرنیٹ ڈیوائس راوٹرز تک رسائی حاصل کرنے میں کامیاب ہو گئے ہیں اس لیے صارفین ممکنہ سائبر حملوں سے بچنے کیلئے فوری طور پر اپنے راوٹرز کو ری بوٹ یعنی پورے سسٹم کو ازسرنو انسٹال کرلیں بصور…,50
phase12_new_unseen_evaluation,U022,internet speed pakistan mein slow kyun rehti hai aur isko kaise behtar kiya ja sakta hai,ROMAN,roman_bm25_method_D,39,19493,11.050146102905273,انٹرنیٹ کی پہچان بننے والے انٹرنیٹ ایکسپلورر برازر کا عہد ختم,دنیا کی مقبول ترین کمپیوٹر ٹیکنالوجی کمپنی مائیکرو سافٹ نے انٹرنیٹ کی پہچان بننے والے دنیا کے پرانے اور مقبول ترین براز انٹرنیٹ ایکسپلورر کو ہمیشہ ہمیشہ کے لیے بند کردیامائیکرو سافٹ نے سال قبل 2016 میں ہی صارفین کو انٹرنیٹ ایکسپلورر سے جان چھڑانے کا مشورہ دے کر عندیہ دیا تھا کہ ممکنہ طور پر کمپنی مذکورہ برازر کو بند کر دے گی کمپنی نے 2016 سے ہی انٹرنیٹ ایکسپلورر کے پرانے ورژن کی سپورٹ ختم کردی تھی تاہم ویب براز کے نئے 2013 میں متعارف کرائے گئے گیارہویں ورژن کو سپورٹ فراہم کی جا رہی تھیمائیکرو س…,50
phase12_new_unseen_evaluation,U022,internet speed pakistan mein slow kyun rehti hai aur isko kaise behtar kiya ja sakta hai,ROMAN,roman_bm25_method_D,40,20733,11.014322280883789,ہواوے پاکستان میں جی ٹیکنالوجی لانے کی خواہشمند,امریکا اور جنوبی کوریا میں موبائل فونز کے لیے نئی جی ٹیکنالوجی کو متعارف کرا دیا گیا ہے مگر پاکستان میں اس مہنگی ٹیکنالوجی کی کم داموں میں مد کیسے ممکن ہوگی تو اس کا جواب چین کی کمپنی ہواوے کے پاس موجود ہے جو جنوبی ایشیائی ممالک میں کم قیمت جی ٹیکنالوجی کو متعارف کرانا چاہتی ہے جس کو امریکا اور یورپ میں اس ٹیکنالوجی کے نیٹ ورک قائم کرنے میں مشکلات کا سامنا ہےامریکا کی جانب سے ہواوے کو چینی حکومت کا جاسوس قرار دے کر اس کے فائیو جی ٹیکنالوجی نیٹ ورکس کی مختلف ممالک کی تشکیل میں رکاوٹیں ڈالی جارہی…,50
phase12_new_unseen_evaluation,U022,internet speed pakistan mein slow kyun rehti hai aur isko kaise behtar kiya ja sakta hai,ROMAN,roman_bm25_method_D,41,67763,10.995326042175293,پاکستانی فلم پرواز ہے جنون کا ایک اور ٹیزر جاری,کراچی 24 اپریل 2018 پاکستانی فلم پرواز ہے جنون کا ایک اور ٹیزر جاری کر دیا گیا فلم عید الفطر کے موقع پر ملک بھر کے سینما گھروں میں نمائش کے لئے پیش کی جا رہی ہے نئی نے والی پاکستانی فلم پرواز ہے جنون کا ایک اور ٹیزر جاری کر دیا گیا جسے انٹرنیٹ پر خاصہ پسند کیا جا رہا ہے فلم کی کاسٹ میں شامل میں ہیں حمزہ علی عباسی ہانیہ عامر احد رضا میر شاز خان سمیت دیگر بھی ایکشن تھرل سے بھرپور اس فلم میں پاکستان ایئر فورس کے جوانوں کو خراج عقیدت پیش کیا گیا ہے فلم کی ہدایات دیں ہیں حسیب حسن نے جبکہ اس فلم کو ت…,50
phase12_new_unseen_evaluation,U022,internet speed pakistan mein slow kyun rehti hai aur isko kaise behtar kiya ja sakta hai,ROMAN,roman_bm25_method_D,42,41012,10.93293285369873,انٹرنیٹ اور ٹیلی کام سروسز پر 195 فیصد کی شرح سے لگایا جانے والا ٹیکس ختم کر دیا گیا,لاہور 92نیوز وزیراعلی پنجاب شہباز شریف نے صوبے میں انٹرنیٹ اور ٹیلی کام سروسز پر لگائے گئے ٹیکس کو ختم کرنے کی منظوری دے دی ٹیکس انیس اعشاریہ پانچ فیصد کی شرح سے وصول کیا جا رہا تھا وزیراعلی نے ٹیلی کام اور انٹرنیٹ سروسز پر ٹیکس ختم کرنے کی منظوری ایک اعلی سطح کے اجلاس کے دوران دی جس میں محکمہ خزانہ ریونیو اور پنجاب انفارمیشن ٹیکنالوجی بورڈ کے افسران نے شرکت کی اس موقع پر پی ئی ٹی بی کے عہدیداروں نے یہ ٹیکس ٹیکنالوجی کے فروغ کےلئے ختم کرنے کی استدعا کی مگر محکمہ خزانہ اور ریونیو ڈیپارٹمنٹ نے اس…,50
phase12_new_unseen_evaluation,U022,internet speed pakistan mein slow kyun rehti hai aur isko kaise behtar kiya ja sakta hai,ROMAN,roman_bm25_method_D,43,109594,10.910536766052246,سروس سے پاکستان میں فیس بک صارفین کی تعداد بڑھنے کی زیادہ امید نہیں,صارفین کی قوت خرید میں کمی اور انٹرنیٹ تک رسائی اس راہ میں بڑی رکاوٹیں ہیں فوٹو انٹرنیٹ اسلام ابادسوشل میڈیا کی سب سے بڑی کمپنی فیس بک کا کہنا ہے کہ پاکستان میں سروس کے اغاز کے بعد بھی ملک میں فیس بک صارفین کی تعداد نمایاں بڑھنے کے امکانات زیادہ نہیں ہے کیونکہ صارفین کی قوت خرید میں کمی اور انٹرنیٹ تک رسائی اس راہ میں بڑی رکاوٹیں ہیں پاکستان میں انٹرنیٹ صارفین کی تعداد ابادی کے تناسب سے 222 فیصد ہے جبکہ ملک بھر میں براڈ بینڈ صارفین کی تعداد کروڑ لاکھ کے قریب ہے ان میں 43 فیصد خواتین کے انٹرنیٹ …,50
phase12_new_unseen_evaluation,U022,internet speed pakistan mein slow kyun rehti hai aur isko kaise behtar kiya ja sakta hai,ROMAN,roman_bm25_method_D,44,71810,10.886493682861328,صارفین میں مسلسل اضافہ پاکستان نیٹ استعمال کرنیوالی 10 معیشتوں میں شامل,اسلام اباد پاکستان میں انٹرنیٹ کااستعمال روز بروز بڑھ رہا ہے اور اس وقت پاکستان انٹرنیٹ استعمال کرنے والی 10 معیشتوں کی فہرست میں شامل ہو گیا ہےاقوام متحدہ کی کانفرنس برائے تجارت ترقی یو این سی ٹی اے ڈی کی جانب سے جاری سالانہ رپورٹ کے مطابق اس رینکنگ میں پاکستان ویں پوزیشن پر ہے جب کہ ایران اور بنگلہ دیش 10ویں پوزیشن پر ہےرپورٹ کے مطابق 2012ء سے 2015ء کے دوران 16 ملین سے زائد پاکستانی ان لائن ہوئے جو ملک میں انٹرنیٹ استعمال کرنے والے صارفین کی مجموعی تعداد کا 47 فیصد بنتا ہےرپورٹ میں بتایا گیا …,50
phase12_new_unseen_evaluation,U022,internet speed pakistan mein slow kyun rehti hai aur isko kaise behtar kiya ja sakta hai,ROMAN,roman_bm25_method_D,45,80242,10.876479148864746,صدیوں پہلے بھارتیوں نے انٹرنیٹ سروس ایجاد کی بی جے پی رہنما کا دعوی,بھارت کی حکمران جماعت بی جے پی کے رہنما اور ریاست تری پورہ کے وزیراعلی بپلب دیب نے دعوی کیا ہے کہ صدیوں پہلے قدیم بھارت کے باسیوں نے انٹرنیٹ سروس ایجاد کی تھی بھارتی ریاست تری پورہ کے وزیراعلی بپلپ دیب نے گزشتہ روز ایک عوامی اجتماع کے دوران دعوی کیا ہے کہ انٹرنیٹ سے سینکڑوں سال قبل قدیم بھارت کے باسیوں نے ایجاد کیا تھا بپلب دیب نے اپنے دعوے کو ہندوں کی مذہبی داستان مہابھارتہ سے سچ ثابت کرنے کی کوشش کی لیکن وہ اسے ثابت نہ کر سکے انہوں نے کہا کہ مہابھارتہ میں کرک شترا کی جنگ قدیم بھارت میں نا صرف…,50
phase12_new_unseen_evaluation,U022,internet speed pakistan mein slow kyun rehti hai aur isko kaise behtar kiya ja sakta hai,ROMAN,roman_bm25_method_D,46,15355,10.865457534790039,ہندوستان میں فیس بک کی مفت انٹرنیٹ سروس شروع,سماجی رابطے کی ویب سائٹ فیس بک کے بانی مارک زکربرگ نے ہندوستان میں انٹرنیٹ کی سہولت سے محروم افراد کے لیے ایک پروگرام کا غاز کردیااس بات کا اعلان مارک زکربرگ نے فیس بک پر اپنے پیغام میں کرتے ہوئے کہا کہ انٹرنیٹ ڈاٹ او جی نامی منصوبہ ہندوستان میں متعارف کرایا گیا ہے جس کے تحت چھ انڈین ریاستوں کے رہائشیوں کو صحت تعلیم روزگار اور کمیونیکشن کے لیے مفت بنیادی انٹرنیٹ سروسز فراہم کی جائیں گیانہوں نے بتایا کہ گزشتہ برس کے دوران ہم نے اس پروگرام کو افریقہ اور لاطینی امریکا کے پندرہ کروڑ سے زائد افراد ک…,50
phase12_new_unseen_evaluation,U022,internet speed pakistan mein slow kyun rehti hai aur isko kaise behtar kiya ja sakta hai,ROMAN,roman_bm25_method_D,47,20208,10.856183052062988,پاکستان انٹرنیٹ زادی نہ رکھنے والے بدترین ممالک میں شامل رپورٹ,کراچی دنیا بھر میں انٹرنیٹ زادی کے حوالے سے رپورٹ جاری کرنے والے ادارے نے مسلسل 9ویں سال پاکستان کو انٹرنیٹ زادی نہ رکھنے والا ملک قرار دے دیافریڈم ہاس کی جانب سے جاری کی گئی رپورٹ میں کہا گیا کہ سال 2019 میں انٹرنیٹ زادی سے متعلق 100 ممالک میں پاکستان ایک درجہ تنزلی کے بعد 27ویں نمبر سے 26ویں نمبر پر گیافریڈم دی نیٹ سے متعلق سالانہ رپورٹ 2019 کرائسس سوشل میڈیا میں پاکستان کو انٹرنیٹ کے لحاظ سے زاد نہیں ملک قرار دیا گیا اور یہ کہا گیا کہ ہرسال پاکستان کی درجہ بندی میں مسلسل تنزلی دیکھنے میں رہی…,50
phase12_new_unseen_evaluation,U022,internet speed pakistan mein slow kyun rehti hai aur isko kaise behtar kiya ja sakta hai,ROMAN,roman_bm25_method_D,48,3505,10.852518081665039,ٹیلی نار نے انٹرنیٹ کا لائسنس حاصل کرلیا,کراچی ناروے کی ٹیلی کام کمپنی ٹیلی نار نے پاکستان میں 39 کروڑ 50 لاکھ ڈالر میں فور جی انٹرنیٹ کا لائسنس حاصل کرلیا اے ایف پی کی رپورٹ کے مطابق 2014 میں پاکستان میں پہلی بار فور جی براڈ بینڈ انٹرنیٹ کی نیلامی ہوئی تھی جس میں چینی کمپنی زونگ کو 21 کروڑ ڈالر میں لائسنس جاری کیا گیا تھا اس کے علاوہ زونگ اور متحدہ عرب امارات کی کمپنی وارد کو تھری جی انٹرنیٹ کے لائسنسز بھی جاری کیے گئے تھے تھری اور فور جی لائسنسز کی نیلامی سے حکومت کو مجموعی طور پر 12 ارب ڈالر حاصل ہوئے تھےیہ بھی پڑھیں کیا تھری جی فو…,50
phase12_new_unseen_evaluation,U022,internet speed pakistan mein slow kyun rehti hai aur isko kaise behtar kiya ja sakta hai,ROMAN,roman_bm25_method_D,49,29385,10.842167854309082,ڈگری ملنے پر حسن علی کے انداز میں جشن,پاکستان کے ابھرتے ہوئے اسٹار حسن علی اپنی شاندار کارکردگی کی بدولت دنیا بھر میں مقبولیت تو حاصل کر چکے ہیں لیکن اس کے ساتھ ساتھ ان کا جشن منانے کا انداز بھی کافی پسند کیا جا رہا ہےچیمپیئنز ٹرافی کے کامیاب ترین بالر وکٹ لینے کے بعد منفرد انداز میں اپنی کامیابی کا جشن مناتے ہیں جسے انہوں نے بم پھٹنے سے تعبیر کیا ہےحسن علی اور ان کے انداز کی مقبولیت کا اندازہ اس بات سے لگایا جا سکتا ہے کہ اب طلبا اپنی کامیابی کا جشن بھی اسی انداز میں منانے لگے ہیںایسا ایک منظر اس وقت دیکھنے کو ملا جب ایک طالبعلم ن…,50
phase12_new_unseen_evaluation,U022,internet speed pakistan mein slow kyun rehti hai aur isko kaise behtar kiya ja sakta hai,ROMAN,roman_bm25_method_D,50,20703,10.839098930358887,پاکستان کی انٹرنیٹ صلاحیت 96ٹیرابٹ فی سیکنڈ تک بڑھانے کیلئے معاہدہ,پاکستان کے انٹرنیٹ انفرااسٹرکچر کی صلاحیت کو بڑھانے کے لیے سائبرنیٹ پاکستان اور پیس کیبل انٹرنیشنل کے درمیان ایک معاہدہ ہوگیااس حوالے سے جاری اعلامیے کے مطابق پاکستان اینڈ ایسٹ ایشیا کنیکٹنگ یورپ پیس اور کیبل انٹرنیشنل نیٹ ورک کمپنی لمیٹڈ اور سائبر انٹرنیٹ سروسز پرائویٹ لمیٹڈ سائبرنیٹ پاکستان کے درمیان ملک کے پہلے کیریئر نیوٹرل اوپن ایکسز سب میرین کیبل سسٹم زیرسمندر کیبل کا نظام کے ساتھ انٹرنیٹ انفرا اسٹرکچر کی صلاحیت کو 96 ٹیرابٹ فی سیکنڈ تک بڑھانے کے لیے قاہرہ میں معاہدے پر دستخط کیے گئےپاکست…,50
phase12_new_unseen_evaluation,U023,فلم انڈسٹری پاکستان میں کیوں ترقی نہیں کر پا رہی اور اس کی کیا وجہ ہے,URDU,urdu_bm25,1,12489,25.571216583251953,بحالی فلم انڈسٹری کی یا سنیما گھروں کی,اس بڑی عید پر تین پاکستانی اور دو ہندوستانی فلمیں ریلیز ہوئیں جنہیں دیکھنے کے لیے سنیما گھروں میں لوگوں کا کھڑکی توڑ رش رہا میڈیا میں انے والی اطلاعات کے مطابق عید پر لوگوں کی بہت بڑی تعداد نے تینوں پاکستانی فلموں کو خوب سراہا 2007 سے کہا جا رہا ہے کہ پاکستان کی فلم انڈسٹری ایک بار پھر سے بحال ہو رہی ہے اور اس کی وجہ سنیما ہالز میں عیدین کے علاوہ نمائش کے لیے پیش کی جانے والی پاکستانی فلمیں ہیں جنہیں دیکھنے کے لیے لوگوں کی ایک بہت بڑی تعداد سنیما گھروں کا رخ کرتی ہےمگر سوال یہ ہے کہ کیا پاکستان…,50
phase12_new_unseen_evaluation,U023,فلم انڈسٹری پاکستان میں کیوں ترقی نہیں کر پا رہی اور اس کی کیا وجہ ہے,URDU,urdu_bm25,2,107851,23.965858459472656,دنیا پا نی کی کمی کا شکار کیوں بالی ووڈ فلمیں ایک اہم وجہ,ممبئی دنیا بھر میں اس وقت پا نی کی کمی ایک اہم مسئلہ بنی ہو ئی ہے لیکن یہ کمی ہے کیوں اس کی وجہ ہم کو بتا تے ہیں پا نی کی اس کمی کا سبب ہیں با لی ووڈ فلمیں جی ہاں با لی ووڈ فلمیں با لی ووڈ اپنی فلموں پر پیسہ تو پا نی کی طر بہا تا ہی ہے لیکن پا نی کا بے در یغ استعما بھی با لی ووڈ پروڈیو سرزاور ڈائریکٹر زکا پسندیدہ مشغلہ ہے گزشتہ سا سپر ہٹ فلم دبنگ کے جس منظر میں سو نا کشی سنہا کو بار میں بھیگتے ہو ئے دکھایا گیا ہے اس منظر کو فلم بند کر نے کے لیے ایک لاکھ اسی ہزار 180000 لیٹر پا نی استعما کیا گیا…,50
