experiment_id,query_id,query_text,source_doc_id,detector_label,retrieval_path,rank,doc_id,bm25_score,n_hits_returned
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,10,81135,19.243879318237305,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,11,81122,18.393796920776367,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,12,52155,18.091707229614258,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,13,90276,17.53681182861328,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,14,52140,17.448589324951172,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,15,58698,17.09973907470703,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,16,41710,16.661291122436523,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,17,81270,16.423381805419922,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,18,41702,16.24968910217285,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,19,54043,16.187030792236328,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,20,81153,15.967401504516602,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,21,41704,15.959047317504883,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,22,80841,15.78918170928955,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,23,41693,15.537006378173828,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,24,82141,15.525096893310547,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,25,25110,15.453815460205078,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,26,41584,15.046789169311523,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,27,81121,15.003811836242676,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,28,81071,14.785371780395508,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,29,81229,14.718759536743164,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,30,43500,14.709142684936523,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,31,52143,14.468160629272461,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,32,81093,14.309159278869629,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,33,46064,14.23440170288086,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,34,87656,14.199294090270996,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,35,55521,14.126173973083496,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,36,52079,14.086784362792969,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,37,52174,14.004410743713379,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,38,25067,13.586725234985352,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,39,82066,13.478863716125488,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,40,25173,13.471099853515625,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,41,86132,13.438847541809082,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,42,95353,13.428157806396484,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,43,65618,13.38401985168457,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,44,96781,13.310251235961914,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,45,92564,13.296207427978516,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,46,41236,13.255914688110352,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,47,42766,13.134967803955078,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,48,81315,13.081430435180664,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,49,28909,13.067978858947754,50
phase12_new_unseen_evaluation,K023,قومی کرکٹرز کے لائن لیکچرز مکمل,41669,URDU,urdu_bm25,50,87198,12.797260284423828,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,1,42765,34.400184631347656,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,2,42599,29.24835777282715,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,3,43234,24.19612693786621,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,4,47946,23.906211853027344,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,5,86949,23.35101890563965,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,6,34885,23.000934600830078,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,7,85716,22.329397201538086,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,8,45231,22.22266387939453,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,9,54052,22.213218688964844,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,10,42620,22.014087677001953,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,11,36810,21.91140365600586,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,12,91480,21.794031143188477,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,13,43454,21.693603515625,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,14,34513,21.68179702758789,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,15,88550,21.416873931884766,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,16,26137,21.364540100097656,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,17,53244,21.351520538330078,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,18,42598,21.252670288085938,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,19,53108,20.737363815307617,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,20,27001,20.730194091796875,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,21,34468,20.62497329711914,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,22,34506,20.614437103271484,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,23,34512,20.49155616760254,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,24,90945,20.476465225219727,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,25,55364,20.428613662719727,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,26,87544,20.377992630004883,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,27,91025,20.362228393554688,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,28,43636,20.250844955444336,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,29,54368,20.226171493530273,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,30,59168,20.128793716430664,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,31,28461,20.07781219482422,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,32,83153,19.961315155029297,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,33,91270,19.955148696899414,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,34,91062,19.954801559448242,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,35,54982,19.849620819091797,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,36,83100,19.835411071777344,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,37,25565,19.829362869262695,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,38,82457,19.7799129486084,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,39,34435,19.754911422729492,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,40,55479,19.726497650146484,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,41,89421,19.66449546813965,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,42,46896,19.540651321411133,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,43,45481,19.538259506225586,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,44,91346,19.5187931060791,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,45,96119,19.476404190063477,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,46,52417,19.34882164001465,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,47,37897,19.32546043395996,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,48,46306,19.296640396118164,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,49,28462,19.270597457885742,50
phase12_new_unseen_evaluation,K024,اسٹریلیا بار ورلڈ کپ جیت کر سر فہرست,42765,URDU,urdu_bm25,50,92345,19.21994972229004,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,1,31425,11.41450023651123,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,2,16367,11.300739288330078,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,3,23188,9.575963973999023,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,4,8774,6.760797023773193,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,5,39140,3.3428850173950195,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,6,40106,3.3089303970336914,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,7,38705,3.297484874725342,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,8,38712,3.2717278003692627,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,9,72246,3.2712340354919434,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,10,97010,3.2545552253723145,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,11,73305,3.2260351181030273,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,12,38561,3.2173147201538086,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,13,38700,3.2131431102752686,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,14,87972,3.213088035583496,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,15,38706,3.2056870460510254,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,16,110360,3.191838502883911,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,17,95472,3.186208963394165,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,18,38755,3.177046298980713,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,19,40684,3.1736204624176025,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,20,52972,3.1674976348876953,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,21,81170,3.164292812347412,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,22,87682,3.163599967956543,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,23,72705,3.1624746322631836,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,24,79297,3.1577365398406982,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,25,39516,3.154000759124756,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,26,38821,3.1534252166748047,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,27,38899,3.152754068374634,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,28,17894,3.1497485637664795,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,29,88423,3.1487536430358887,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,30,38631,3.145810842514038,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,31,38602,3.1450788974761963,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,32,41504,3.1436338424682617,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,33,31997,3.140162944793701,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,34,46286,3.138824939727783,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,35,70983,3.134913444519043,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,36,38564,3.1331353187561035,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,37,38723,3.132549524307251,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,38,38707,3.1317837238311768,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,39,57832,3.127748966217041,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,40,90884,3.124732255935669,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,41,108438,3.1203558444976807,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,42,48815,3.119816303253174,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,43,38445,3.11791729927063,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,44,72089,3.1171956062316895,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,45,87780,3.11604642868042,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,46,100566,3.115635871887207,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,47,40037,3.11360502243042,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,48,28246,3.1125986576080322,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,49,75327,3.1117184162139893,50
phase12_new_unseen_evaluation,K025,madonna musical show ke dauran paris waqia par badida ho gain,51108,ROMAN,roman_bm25_method_D,50,71249,3.1096277236938477,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,1,59249,53.405635833740234,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,2,59903,34.144081115722656,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,3,92506,28.668012619018555,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,4,80306,28.479707717895508,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,5,42281,28.056537628173828,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,6,59607,27.20850372314453,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,7,21922,27.078372955322266,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,8,59815,26.67673110961914,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,9,33218,26.529720306396484,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,10,21819,26.275217056274414,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,11,59990,25.65347671508789,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,12,59817,25.612613677978516,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,13,23533,25.309080123901367,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,14,22319,25.27228546142578,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,15,47673,24.976078033447266,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,16,23215,24.954891204833984,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,17,61989,24.55197525024414,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,18,46860,24.248016357421875,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,19,33225,24.1874942779541,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,20,61156,23.350618362426758,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,21,48824,23.145700454711914,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,22,21045,22.938817977905273,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,23,108240,22.83542251586914,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,24,80406,22.674287796020508,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,25,49770,22.559371948242188,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,26,25445,22.505474090576172,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,27,72176,22.239643096923828,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,28,2750,22.189050674438477,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,29,60132,22.132421493530273,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,30,24615,22.063812255859375,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,31,72136,21.294729232788086,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,32,13919,21.27155303955078,50
phase12_new_unseen_evaluation,K026,ہوائی لباس جو 300 کلومیٹر فی گھنٹہ سے اڑا سکتا ہے,59249,URDU,urdu_bm25,33,89810,21.09425163269043,50
