experiment_id,query_id,query_text,detector_label,retrieval_path,rank,doc_id,bm25_score,headline,news_text_or_snippet,n_hits_returned,relevance_label,query_asks_today
phase10b_frozen_dump,H021,آج کراچی میں زیادہ سے زیادہ حرارت,URDU,urdu_bm25,5,24165,13.715554237365723,موبائل بیٹریوں کی زندگی بڑھائیں ان تجاویز سے,بیٹری کا استعمال کریںبیٹری کا درجہ حرارت مناسب رکھیںبیٹری کو 50 فیصد چارج رکھنے کی کوشش کریںجلدی چارج کرنے والے چارجر سے پرہیز کریںاگر اپ چاہتے ہیں کہ اپ کی لیتھیم ئن جو لیپ ٹاپ اسمارٹ فونز وغیرہ میں استعمال ہوتی ہیں کی بیٹریز زیادہ عرصہ تک اپ کا ساتھ دیں تو یہ تجاویز فائدہ مند ثابت ہوسکتی ہیںبیٹری کا استعمال کریںیہ یاد رکھنا اہم ہے کہ بیٹریاں استعمال نہ کرنے سے بھی خراب ہوتی ہیں یہی وجہ ہے کہ بیٹریاں بنانے والی کمپنیاں نہ صرف بیٹری کی زندگی کا ایک دورانیہ بتاتی ہیں بلکہ اپنی بیٹری کے لیے ایک ک…,50,D,1
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,1,93795,18.326271057128906,پروٹیز کیخلاف سیریزپاکستان کرکٹ ٹیم کی تیاریاں,لاہورپاکستان کرکٹ ٹیم کا اگلا امتحان ساوتھ افریقا کے خلاف متحدہ عرب امارات میں سیریز ہے جس کیلئے گرین شرٹس نے کمر کس لی ہے اور تیاریوں کا غاز ہونے ہی والا ہےساتھ افریقا کیخلاف تین روزہ سائیڈ میچ کیلئے 15 جبکہ پہلے ٹیسٹ کیلئے ستائیس ممکنہ کھلاڑیوں کا اعلان ہوچکاہےکھلاڑی رات تک رپورٹ کریں گے جبکہ باقاعدہ ٹریننگ کا غاز کل ہوگادو دن ٹریننگ کے بعد دو سے چار اکتوبر تک تین روزہ پریکٹس میچ کھیلا جا ئے گاذرائع کا کہنا ہے کہ میچ کے اختتام پر ہی چار یا پانچ اکتوبر کو ساتھ افریقا کے خلاف پہلے ٹیسٹ کیلئے ٹی…,50,A,0
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,2,93792,18.320011138916016,جنوبی افریقا سے کرکٹ سیریزپاکستان ٹیم کا ٹریننگ کیمپ,کراچی پاکستان کرکٹ ٹیم کا اگلا امتحان ہے جنوبی افریقہ کے خلاف متحدہ عرب امارات میں ہونے والی سیریز جس کے لیئے گرین شرٹس نے کمر کس لی ہے تیاریوں کا غاز ہونے ہی والا ہےجنوبی افریقہ کے خلاف تین روزہ سائیڈ میچ کے لیے 15 جبکہ پہلے ٹیسٹ کے لیئے ستائیس ممکنہ کھلاڑیوں کا اعلان ہوچکاہے کھلاڑی رات تک رپورٹ کریں گے جبکہ باقاعدہ ٹریننگ کا غاز کل ہوگادو دن ٹریننگ کے بعد دو سے چار اکتوبر تک تین روزہ پریکٹس میچ کھیلا جا ئے گا ذرائع کا کہنا ہے کہ میچ کے اختتام پر ہی چار یا پانچ اکتوبر کو ساوتھ افریقہ کے خلاف پ…,50,A,0
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,3,87722,16.441635131835938,لاہورقلندرز جاز کرکٹ راولپنڈی نے ملتان کو ہرادیا,لاہور قلندرز جاز رائزنگ اسٹار کرکٹ ٹورنامنٹ میں راولپنڈی رائزنگ اسٹار نے ملتان رائزنگ اسٹار کو11 رنز سے شکست دے دی دوسرا میچ بہاولپور اور ڈی جی خان کی ٹیموں کے درمیان ہوگا لاہور کے قذافی اسٹیڈیم میں جاری میچ میں راولپنڈی نے ٹاس جیت کر بیٹنگ کا فیصلہ کیا مقررہ بیس اوورز میں وکٹ پر 154 رنز اسکور کئےذیشان ملک 74 رنز کے ساتھ ٹاپ پر رہے جواب میں ملتان رائزنگ اسٹار نے اغاز تو بہترین کیا لیکن وکٹوں کے نقصان پر 143 رنز ہی بنا سکی اسلام اباد رائزنگ اسٹار کے احتشام سلطان نے تین کھلاڑیوں کو ائوٹ کیا اگلا …,50,C,0
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,4,93352,16.429990768432617,پاکستان اور سری لنکا کے درمیان پہلا ون ڈے کل کھیلاجائے گا,شارجہسری لنکا سے ٹی ٹوئنٹی سیریز برابر کرنے کے بعد پاکستان کرکٹ ٹیم کا اب اگلا امتحان ون ڈے میں ہوگادونوں ملکوں کے درمیان پانچ میچوں پر مشتمل سیریز کا پہلا ون ڈے کل شارجہ میں ہوگاجیو سوپر سیریز کے تمام میچز براہ راست نشر کرے گا دونوں ٹیمیں سیریز کی تیاریوں میں مصروف ہیں گذشتہ روز پاکستانی کھلاڑیوں نے فلڈ لائٹس میں نیٹ پریکٹس کی کس میں کتنا ہے دم اس کا اندازہ پہلے ایک روزہ میچ سے ہوجائے ہوگا حیران کن طور پر پاکستان اور سری لنکا کی ٹیمیں ڈیڑھ سال کے بعد ون ڈے کرکٹ میں مدمقابل رہی ہیں جون 2012 کے …,50,A,0
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,5,6592,15.507811546325684,پاکستانی کرکٹ ٹیم کی شکست پر افسوس کرنے والا یہ شخص کون ہے,ورلڈکپ 2019 کے ایک اہم میچ میں پاکستانی ٹیم اسٹریلیا کے خلاف 307 رنز کے ہدف کے تعاقب میں 266 رنز پر اوٹ ہوئی قومی ٹیم کی اس شکست پر پورے سوشل میڈیا پر پاکستانی ٹیم کے مداحوں نے اپنے افسوس کا اظہار کیالیکن اس موقع پر میچ کے دوران لی گئی ایک تصویر جنگل میں لگی کی طرح سوشل میڈیا پر وائرل ہوگئیمزید پڑھیں بلے باز پھر ناکام پاکستان کو ورلڈ کپ میں اسٹریلیا سے شکست یہ تصویر برطانیہ کے علاقے ٹاونٹن کے میدان میں پاکستان اور سٹریلیا کے درمیان کھیلے جانے والے اسی میچ سے لی گئی تھی جس میں پاکستان کرکٹ ٹیم ک…,50,D,0
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,1,99,36.57658767700195,پیٹرول کی قیمت 157 روپے ڈیزل 84 پیسے فی لیٹر کم کرنے کا اعلان,حکومت نے پیٹرول کی فی لیٹر قیمت ایک روپے 57 پیسے اور ڈیزل کی قیمت 84 پیسے فی لیٹر کم کرنے کا اعلان کردیاوزارت خزانہ سے جاری اعلامیے کے مطابق پیٹرول کی نئی قیمت ایک روپے 57 پیسے فی لیٹر کمی کے بعد 102 روپے 40 پیسے مقرر کردی گئی ہےاسی طرح ہائی اسپیڈ ڈیزل کی فی لیٹر قیمت 84 پیسے کمی کے بعد 103 روپے 22 پیسے ہوگییہ بھی پڑھیں حکومت کا پیٹرول کی موجودہ قیمت برقرار رکھنے کا فیصلہ اعلامیے میں کہا گیا کہ مٹی کے تیل اور لائٹ ڈیزل ئل کی قیمتوں میں کوئی ردوبدل نہیں کیا گیا ہے اور ان کی موجودہ قیمتیں برقرار …,50,A,1
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,2,70062,34.903751373291016,پیٹرول ایک روپیہ 57 پیسے فی لیٹر سستا کردیا گیا,وفاقی حکومت نے یکم نومبر سے پیٹرولیم مصنوعات کی قیمتوں میں ردو بدل کا نوٹیفکیشن جاری کردیا وزرات خزانہ کے اعلامیے کے مطابق پیٹرول کی قیمت میں ایک روپے 57 پیسے فی لیٹر کمی کے بعد نئی قیمت 102 روپے 40 پیسے فی لیٹر مقرر کردی گئیوزرات خزانہ کا کہنا ہے کہ ڈیزل کی قیمت میں 84 پیسے فی لیٹر کمی کی گئی جس کے بعد نئی قیمت 103 روپے 22 پیسے فی لیٹر ہوگیوزارت خزانہ کی جانب سے جاری اعلامیے کے مطابق پیٹرولیم مصنوعات کی موجودہ قیمتیں 31 اکتوبر تک برقرار رہیں گیوزارت خزانہ کے مطابق مٹی کے تیل اور لائٹ ڈیزل ئل ک…,50,A,1
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,3,71851,34.80955505371094,پیٹرول کی قیمت میں روپے فی لیٹر اضافہ,اسلام اباد حکومت نے پیٹرول کی قیمت میں روپے فی لیٹر اضافہ کردیااوگرا نے پیٹرولیم مصنوعات کی قیمتوں میں 15 روپے فی لیٹر اضافے کی سفارش کی تھی جس میں سب سے زیادہ مٹی کے تیل کی قیمت میں 15 روپے فی لیٹر اضافہ تجویز کیا گیا تھاوزارت خزانہ نے ائندہ ماہ کے لیے نئی قیمتوں کی منظوری دے دی ہے جس کے مطابق پیٹرول کی قیمت میں روپے فی لیٹر اضافہ کیا گیا ہےپیٹرول کی قیمت میں روپے اضافے کے بعد نئی قیمت 71 روپے 50 پیسے فی لیٹر ہوگئی ہےوزارت خزانہ کے مطابق ڈیزل لائٹ ڈیزل ائل اور مٹی کے تیل کی قیمتیں برقرار رکھنے…,50,B,1
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,4,285,33.89238357543945,اوگرا کی پیٹرول ڈیزل کی قیمتوں میں سے روپے فی لیٹر اضافے کی سفارش,اسلام باد ئل اینڈ گیس ریگولیٹری اتھارٹی اوگرا نے ئندہ ماہ کے لیے پیٹرول اور ہائی اسپیڈ ڈیزل ایچ ایس ڈی کی قیمتوں میں تقریبا سے روپے فی لیٹر جبکہ مٹی کے تیل اور لائٹ ڈیزل ئل ایل ڈی او کی قیمتوں میں تقریبا روپے اضافے کی تجویز دی ہے ڈان اخبار کی رپورٹ کے مطابق تاہم حکومت کی جانب سے پیٹرولیم لیوی کی شرح میں کمی کرکے پیٹرول اور ایچ ایس ڈی کی قیمت میں سے روپے تک اضافے کی توقع کی جارہی ہے جبکہ مٹی کے تیل اور ایل ڈی او کی قیمت میں تقریبا روپے فی لیٹر اضافے کی اجازت دیے جانے کا امکان ہے اس حوالے سے باخب…,50,B,1
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,5,76396,33.527896881103516,یکم دسمبر سے ملک میں ڈیزل 85 پیسے فی لیٹر مہنگا ہونے کا امکان,اسلام بادیکم دسمبر سے ملک میں ڈیزل 85 پیسے فی لیٹر مہنگا ہونے کاامکان ہے جبکہ پیٹرول کی قیمت مستحکم رہ سکتی ہےوزارت پیٹرولیم ذرائع کے مطاق اگلے ماہ سے ڈیزل 85 پیسے فی لیٹر اور مٹی کا تیل 29 پیسے فی لیٹر مہنگا ہوسکتا ہے اس کے علاوہ ٹیوب ویل میں استعمال ہونے والے لائٹ ڈیزل کی قیمت 90 پیسے فی لیٹر بڑھ سکتی ہےہائی اوکٹین کی قیمت میں مزید روپے اضافے کا خدشہ ہے دوسری جانب پیٹرول کی قیمت موجودہ سطح پر ہی برقرار رہنے کا امکان ہےذرائع کے مطابق پیٹرولیم مصنوعات کی قیمتوں میں رد بدل کا حساب عالمی منڈی میں…,50,B,1
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,1,40683,23.312747955322266,ایران پر بین الاقوامی پابندیوں کا خاتمہ مشرق وسطی میں حصص کی منڈیوں میں کریش,تہران ویب ڈیسک ایران پر بین الاقوامی پابندیوں کے خاتمے کے بعد مشرق وسطی میں حصص کی تمام منڈیاں کریش کر گئیں پاکستان کی اسٹاک مارکیٹ میں بھی مندی کا رحجان دیکھا گیا تیل کی قیمت میں مسلسل کمی اور ایران پر عالمی پابندیاں اٹھنے کے بعد پیر مشرق وسطی میں حصص کی منڈیوں میں مندی کا رجحان رہا اور کئی سٹاک مارکیٹیں کریش کر گئیں دبئی کی اسٹاک مارکیٹ میں چار اعشاریہ اٹھ سعودی عرب اسٹاک مارکیٹ میں سات فیصد ابوظہبی چار اعشاریہ پانچ اور عمان سٹاک ایکسچینج میں کاروباری حجم اعشاریہ پانچ فیصد کم ہو گیا کراچی اسٹ…,50,C,1
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,2,40950,22.67586898803711,پاکستان سٹاک ایکسچینج کے قیام کیلئے کل مفاہمتی یادداشت پر دستخط کئے جائینگے,اسلام باد 92نیوز پاکستان کی تینوں سٹاک مارکیٹس کراچی سٹاک ایکسچینج لاہور سٹاک ایکسچینج اور اسلام باد سٹاک ایکسچینج کو ملا کر پاکستان سٹاک ایکسچینج کے قیام پر اتفاق ہو گیا ہے سکیورٹی اینڈ ایکسچینج کمیشن پاکستان ایس ای سی پی کے ترجمان نے بتایا ہے کہ 27اگست کو مفاہمتی یادداشت پر دستخط کئے جائیں گے ان کے بقول قومی سٹاک ایکسچینج کے قیام سے سرمایہ کاری کے مواقع بڑھ جائیں گے اور کیپٹل مارکیٹ کو ترقی ملے گی واضح رہے کہ ان دنوں عالمی مارکیٹس شدید بحران کا شکار ہیں اور سٹاک منڈیوں میں اربوں روپے کی سرمای…,50,C,1
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,3,39412,22.446168899536133,ایشیا کی سٹاک مارکیٹوں میں حصص کی قیمتوں میں اتار چڑھا کا رجحان,ٹوکیو ویب ڈیسک ایشیا کی سٹاک مارکیٹوں میں حصص کے نرخوں میں اتار چڑھا کا رجحان دیکھا گیا ٹوکیو کانکی 225 انڈیکس 10810 پوائنٹ کی کمی سے 2275807 پوائنٹ پر بند ہوا ٹاپکس انڈیکس 424 پوائنٹس کی کمی کیساتھ 181084 پوائنٹ پر بند ہوا جبکہ ہانگ کانگ کاہینگ سینگ انڈیکس وقے پر 7933 پوائنٹ اضافے کیساتھ 2887321 پوائنٹ رہا,50,C,1
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,4,40946,22.392452239990234,کراچی لاہور اسلام باد سٹاک ایکسچینج کے انضمام سے پاکستان سٹاک ایکسچینج وجود میں گئی,اسلام باد 92نیوز ملک کی تینوں سٹاک ایکسچینج کو ضم کرکے پاکستان سٹاک ایکسچینج کے قیام کے معاہدے پر دستخط کردیے گئے وفاقی وزیرخزانہ اسحاق ڈار کا کہنا ہے کہ سٹاک ایکسچینج کی موجودہ صورتحال پر پریشان ہونے کی ضرورت نہیں پاکستان کے زرمبادلہ کے ذخائر مضبوط ہیں اگلا ہدف مارکیٹ میں بے ضابطگیاں کرنے والوں کے خلاف کارروائی ہے تفصیلات کے مطابق تینوں سٹاک ایکسچینج کے انضمام کی تقریب اسلام باد میں منعقد ہوئی جس میں وفاقی وزیرخزانہ اسحاق ڈار نے بھی شرکت کی اس موقع پر پاکستان سٹاک ایکسچینج کی مفاہمتی یادداشت پ…,50,C,1
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,5,39437,22.346694946289062,ایشین سٹاک مارکیٹوں میں حصص کے نرخوں میں کمی ریکارڈ,ہانگ کانگ ویب ڈیسک ایشین سٹاک مارکیٹوں میں حصص کے نرخوں میں کمی ریکارڈ کی گئی کمی کی وجہ وال سٹریٹ بزنس میں مندی بتائی جاتی ہے ٹوکیو کانکی 225 انڈیکس 975 پوائنٹ گر کر 2248624 پوائنٹ رہا جبکہ ٹاپکس انڈیکس 466 پوائنٹ کی گراوٹ کے بعد 177207 پوائنٹس رہا ہانگ کانگ کا ہینگ سینگ انڈیکس وقفے پر 26525 پوائنٹ گر کر 2942094 پوائنٹ پر اگیا شنگھائی کمپوزٹ انڈیکس کاروباری سرگرمیوں کے اغاز پر 11 پوائنٹ کم ہو کر 331123 پوائنٹ پر رہا,50,C,1
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,1,42603,14.064212799072266,عامر خان اج اسٹریلوی باکسر بلی ڈب کا مقابلہ کریں گے,جدہ 92 نیوزباکسنگ شائقین ہو جائیں تیار پاکستانی نژاد برطانوی باکسر عامر خان اج سعودی رب کے شہر جدہ میں سٹریلوی باکسر بلی ڈب کیخلاف رنگ میں اتریں گے کنگ رنگ پاکستانی نژاد برطانوی باکسر عامر خان رنگ میں اترنے کے لیے تیار جب کہ شائقین انکی فائٹ دیکھنے کے لیے بے تاب ہیں پاکستانی نژاد برطانوی باکسر عامر خان ااج سعودی عرب کے شہر جدہ میں ان ایکشن ہوں گے جہاں انکا مقابلہ سٹریلیا کے باکسر بلی ڈب سے ہو گا اس سے پہلے اسٹار باکسر کا مقابلہ بھارتی باکسرنیرج گوئیت سے ہونا تھا جو حادثے میں زخمی ہونے کے باعث ا…,50,D,1
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,2,58393,12.196836471557617,ابوظہبیپاکستان اور انگلینڈ کے درمیان پہلا ون ڈے اج ہو گا,پاکستان اورانگلینڈ کے درمیان ون ڈے سیریز کا پہلامیچ ابوظہبی میں کھیلا جائے گا پاکستان کی قیادت اظہرعلی اورانگلش ٹیم کی قیادت اوئن مورگن کریں گے میچ ابوظہبی میں ہے اور یہ میدان پاکستان کے لیے اب تک کچھ اچھا ثابت نہیں ہوا ٹیسٹ کرکٹ میں کامیابی کے بعد اب پاکستانی شاہین انگلش شیروں کو دبوچنے کے لئے ااج ابو ظہبی کے میدان میں اترے گی پاکستانی ٹیم پچھلی ون ڈے سیریز کا بدلہ لینے کے لئے کوشش کرے گی شاہینوں کی قیادت اظہر علی جب کہ انگلش ٹیم کے قائد اوئن مورگن ہوں گے انگلش ٹیم کو ٹیسٹ سریز کے تین بہترین ک…,50,D,1
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,3,41965,5.404314041137695,ارسلان نے مسٹر لاہور اور قیصر نے جونیئر مسٹر لاہور کا مقابلہ جیت لیا,لاہور 92 نیوز گریٹر اقبال پارک میں سجا باڈی بلڈنگ کا مقابلہ جس میں جونیئر مسٹر لاہور اور مسٹر لاہور کیلئے تن سازوں نے اپنے فن کا مظاہرہ کیا ارسلان نے مسٹر لاہور اور قیصر نے جونیئر مسٹر لاہور کا مقابلہ جیت لیا گریٹر اقبال پارک میں جونیئر مسٹر لاہور اور مسٹر لاہور کے مقابلے کروائے گئے جس لاہور شہر کے تن سازوں نے حصہ لیا باڈی بلڈنگ کے مقابلے دیکھنے لاہوریے بڑی تعداد میں امڈ ئے صدر باڈی بلڈنگ پنجاب ایسوسی ایشن شعیب ظہور کا کہنا تھا کہ باڈی بلڈنگ میں پاکستان کے پاس ٹیلنٹ موجود لیکن حکومتی سرپرستی در…,50,D,1
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,4,46429,5.38387393951416,لاہور قلندرز کو کوچز نے مروایا کراچی نے لاہور اور لاہور نے اسلام اباد کو جیتنے کا موقع فراہم کیا سلیم ملک,لاہور نائنٹی ٹو نیوز سابق ٹیسٹ کپتان سلیم ملک نے کہا ہے کہ لاہور قلندرز کو کوچز نے مروایا ہے کراچی نے لاہور اور لاہور نے اسلام اباد کو جیتنے کا موقع فراہم کیا نائنٹی ٹو نیوز کے پروگرام میں تجزیہ کرتے ہوئے سابق ٹیسٹ کپتان سلیم ملک نےکہا ہے کہ جن کوچز نے کھلاڑیوں کو کیچ پکڑنا نہیں سکھایا انہیں کوچنگ کا بھی کوئی حق نہیں ہے افسوس ہے کہ یہی کوچز این سی اے چلا رہے ہیں پاکستان کرکٹ بورڈ این سی اے کے کوچز تبدیل کرے سلیم ملک نے کہا کہ کراچی نے لاہور اور لاہور نے اسلام اباد کو جیتنے کا موقع فراہم کیا انہ…,50,D,1
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,5,87848,5.376965522766113,لاہور قلندرز کے جاز رائزنگ اسٹارز کے ٹرائل کی رجسٹریشن,لاہور میں نوجوانوں کا اج کل ایک ہی عزم ہے کہ لاہور قلندرز کے جاز رائزنگ اسٹارز کے ٹرائیلز کے رجسٹریشن کرانا ہے لاہور میں پانچویں روز بھی نوجوانوں کا جو خروش عروج پر رہا لاہور قلندرز کا فلوٹ جوہر ٹاون پہنچا جہاں مقامی کالج میں نوجوانوں کا وہی رسپانس ملا جو اسے گزشتہ روز لاہوریوں سے ملا تھا نوجوان ٹرائیلز کی رجسٹریشن کرانے کے لیے فلوٹ کے ارد گرد امڈ ائے نوجوانوں کا کہنا تھا کہ لاہور قلندرز اگر رائزنگ اسٹارز پروگرام شروع نہ کرتی تو ان کا ٹیلنٹ ضائع ہو جاتا لاہور میں نوجوانوں کا اج کل ایک ہی عزم ہے…,50,D,1
phase10b_frozen_dump,H026,sone ki tola qeemat aaj kitni hai,ROMAN,roman_bm25_method_D,1,63323,16.286821365356445,کاروباری ہفتے کا دوسرا روز پاکستان اسٹاک مارکیٹ 644 پوائنٹس کے اضافے کے ساتھ بند,کراچی 11 اگست 2020 پاکستان اسٹاک ایکسچینج میں ایک روزہ تیزی کے بعد دوبارہ تیزی دیکھی گئی مارکیٹ 644پوائنٹس کے اضافے سے 40 ہزار 559 کی سطح پر بند ہوئی سونے کی فی تولا قیمت 2900 روپے مزید نیچے گئی کاروباری ہفتے کے دوسرے روز پاکستان اسٹاک ایکسچینج میں زبردست تیزی دیکھی گئی644 پوائنٹس کے اضافے سے 100انڈیکس نے 40 ہزار کی حددوبارہ حاصل کرلیاس طرح مارکیٹ 40 ہزار 559 پوائنٹس کی سطح پر بند ہوئی دن بھر مجموعی طور پر 372 کمپنیوں کے شیئرز میں کاروبار ہوا213 کمپنیوں کے شیئرز کی قیمتوں میں اضافہ جبکہ 134کے ش…,50,B,1
phase10b_frozen_dump,H026,sone ki tola qeemat aaj kitni hai,ROMAN,roman_bm25_method_D,2,96843,15.682706832885742,لندن میراتھن کینیا کے ایتھلیٹس نے مینز اور ویمنز ایونٹ جیت لئے,لندن طویل فاصلے کی دوڑ میں ایک بار پھر کینیا کے ایتھلیٹس نے اپنی برتری ثابت کرتے ہوئے لندن میراتھن کے مینز اور ویمنز ایونٹ جیت لیے اس ریس میں تقریبا 36 ہزارافراد نے شرکت کی 42 کلو میٹر فاصلے پر مشتمل ایونٹ کا مینز ٹائٹل کینیا کے کپ سینگ نے جیتا انہوں نے مقررہ فاصلہ گھنٹے منٹ اور 44سکینڈزمیں طے کیا ویمنز ایونٹ میں میری کیٹنی نے مسلسل دوسرے برس بھی کامیابی سمیٹی انہوں نے 2گھنٹے 18 منٹ اور 37 سکینڈز کے وقت کے ساتھ سب کو پیچھے چھوڑا,50,D,1
phase10b_frozen_dump,H026,sone ki tola qeemat aaj kitni hai,ROMAN,roman_bm25_method_D,3,42603,13.92173957824707,عامر خان اج اسٹریلوی باکسر بلی ڈب کا مقابلہ کریں گے,جدہ 92 نیوزباکسنگ شائقین ہو جائیں تیار پاکستانی نژاد برطانوی باکسر عامر خان اج سعودی رب کے شہر جدہ میں سٹریلوی باکسر بلی ڈب کیخلاف رنگ میں اتریں گے کنگ رنگ پاکستانی نژاد برطانوی باکسر عامر خان رنگ میں اترنے کے لیے تیار جب کہ شائقین انکی فائٹ دیکھنے کے لیے بے تاب ہیں پاکستانی نژاد برطانوی باکسر عامر خان ااج سعودی عرب کے شہر جدہ میں ان ایکشن ہوں گے جہاں انکا مقابلہ سٹریلیا کے باکسر بلی ڈب سے ہو گا اس سے پہلے اسٹار باکسر کا مقابلہ بھارتی باکسرنیرج گوئیت سے ہونا تھا جو حادثے میں زخمی ہونے کے باعث ا…,50,D,1
phase10b_frozen_dump,H026,sone ki tola qeemat aaj kitni hai,ROMAN,roman_bm25_method_D,4,1998,13.310396194458008,تحریک انصاف کا منی بجٹ ماضی کے دعووں کی روشنی میں,منگل کے روز میں اپنے دفتر میں بیٹھا تھا اور اپنے ساتھی اسائمنٹ ایڈیٹر سے سیاسی گپ شپ ہورہی تھی ایسے میں قومی اسمبلی کے اجلاس سے اسد عمر نے خطاب شروع کیا تو سب ٹی وی واز بڑھا کر تقریر سننے لگے ہمارے دفتر میں پاکستان تحریک انصاف پی ٹی ئی سے امیدیں باندھے متعدد دیگر افراد بھی ٹی وی کے گرد جمع ہوگئے پڑھیے لگژری گاڑیوں مہنگے موبائل اور سگریٹ پر ڈیوٹیز میں اضافہوزیر خزانہ کی تقریر پر نوک جھوک اور دلچسپ تجزیات جاری تھے کہ اسمبلی رپورٹر صاحب کھڑے ہوئے اور مجھے اسد عمر کی گزشتہ قومی اسمبلی میں بجٹ پر اپ…,50,D,1
phase10b_frozen_dump,H026,sone ki tola qeemat aaj kitni hai,ROMAN,roman_bm25_method_D,5,58393,12.093287467956543,ابوظہبیپاکستان اور انگلینڈ کے درمیان پہلا ون ڈے اج ہو گا,پاکستان اورانگلینڈ کے درمیان ون ڈے سیریز کا پہلامیچ ابوظہبی میں کھیلا جائے گا پاکستان کی قیادت اظہرعلی اورانگلش ٹیم کی قیادت اوئن مورگن کریں گے میچ ابوظہبی میں ہے اور یہ میدان پاکستان کے لیے اب تک کچھ اچھا ثابت نہیں ہوا ٹیسٹ کرکٹ میں کامیابی کے بعد اب پاکستانی شاہین انگلش شیروں کو دبوچنے کے لئے ااج ابو ظہبی کے میدان میں اترے گی پاکستانی ٹیم پچھلی ون ڈے سیریز کا بدلہ لینے کے لئے کوشش کرے گی شاہینوں کی قیادت اظہر علی جب کہ انگلش ٹیم کے قائد اوئن مورگن ہوں گے انگلش ٹیم کو ٹیسٹ سریز کے تین بہترین ک…,50,D,1
phase10b_frozen_dump,H027,Asia cup final kab khela jayega,ROMAN,roman_bm25_method_D,1,18668,19.96223258972168,کعب اللہ کا غلاف,ہرسال کی طرح اس سال بھی کعب اللہ کا غلاف تبدیل کیا گیا نو ذوالحج کو بیت اللہ میں غلاف کعبہ تبدیل کیا جاتا ہے غلاف کعبہ کو عربی میں کسو الکعبہ کہا جاتا ہے جس کی تبدیلی کاعمل چھ گھنٹوں میں مکمل ہوا خانہ کعبہ کے غلاف کی تبدیلی نماز فجر کے بعد شروع ہوئی اور اس کی تیاری میں روایتی طور پر اس سال بھی 150 کلو گرام چاندی اور سونا جبکہ 670 کلو گرام خالص ریشم کا استعمال کیا گیا سونے اور چاندی سے غلاف پر قرنی یات کی کشیدہ کاری بھی کی گئی ہے تصاویر اے ایف پی اے پی,8,D,0
phase10b_frozen_dump,H027,Asia cup final kab khela jayega,ROMAN,roman_bm25_method_D,2,3752,11.06790828704834,اس سال بھی مس یو ایس اے کا اعزاز سیاہ فام دوشیزہ کے نام,کورونا کی وبا کے باوجود امریکا میں مس یو ایس اے اور مس یو ایس اے ٹین کے مقابلہ حسن کا انعقاد کیا گیا اور مسلسل دوسرے سال بھی مس یو ایس اے کا اعزاز ایک سیاہ فام دوشیزہ کے نام رہاتاریخ میں پہلی بار سال 2019 میں مس یو ایس اے کا تاج کسی سیاہ فام دوشیزہ کے نام ہوا تھا اور گزشتہ سال ریاست جنوبی کیرولینا کی پہلی سیاہ فام دوشیزہ نے مذکورہ اعزاز اپنے نام کیا تھارواں سال ریاست مسیسپی سے پہلی بار ایک سیاہ فام دوشیزہ نے مس یو ایس اے کا اعزاز اپنے نام کیاامریکی نشریاتی ادارے سی این این کے مطابق ریاست مسسیسپ…,8,D,0
