experiment_id,query_id,query_text,detector_label,retrieval_path,rank,doc_id,bm25_score,n_hits_returned
phase10b_frozen_dump,H021,آج کراچی میں زیادہ سے زیادہ حرارت,URDU,urdu_bm25,31,59866,11.124102592468262,50
phase10b_frozen_dump,H021,آج کراچی میں زیادہ سے زیادہ حرارت,URDU,urdu_bm25,32,59926,11.10006332397461,50
phase10b_frozen_dump,H021,آج کراچی میں زیادہ سے زیادہ حرارت,URDU,urdu_bm25,33,59699,11.039053916931152,50
phase10b_frozen_dump,H021,آج کراچی میں زیادہ سے زیادہ حرارت,URDU,urdu_bm25,34,14731,10.960875511169434,50
phase10b_frozen_dump,H021,آج کراچی میں زیادہ سے زیادہ حرارت,URDU,urdu_bm25,35,59795,10.959366798400879,50
phase10b_frozen_dump,H021,آج کراچی میں زیادہ سے زیادہ حرارت,URDU,urdu_bm25,36,24562,10.935135841369629,50
phase10b_frozen_dump,H021,آج کراچی میں زیادہ سے زیادہ حرارت,URDU,urdu_bm25,37,76410,10.902335166931152,50
phase10b_frozen_dump,H021,آج کراچی میں زیادہ سے زیادہ حرارت,URDU,urdu_bm25,38,19804,10.901658058166504,50
phase10b_frozen_dump,H021,آج کراچی میں زیادہ سے زیادہ حرارت,URDU,urdu_bm25,39,329,10.89228343963623,50
phase10b_frozen_dump,H021,آج کراچی میں زیادہ سے زیادہ حرارت,URDU,urdu_bm25,40,14933,10.841108322143555,50
phase10b_frozen_dump,H021,آج کراچی میں زیادہ سے زیادہ حرارت,URDU,urdu_bm25,41,14728,10.79458236694336,50
phase10b_frozen_dump,H021,آج کراچی میں زیادہ سے زیادہ حرارت,URDU,urdu_bm25,42,79831,10.759563446044922,50
phase10b_frozen_dump,H021,آج کراچی میں زیادہ سے زیادہ حرارت,URDU,urdu_bm25,43,7844,10.746150970458984,50
phase10b_frozen_dump,H021,آج کراچی میں زیادہ سے زیادہ حرارت,URDU,urdu_bm25,44,59982,10.704802513122559,50
phase10b_frozen_dump,H021,آج کراچی میں زیادہ سے زیادہ حرارت,URDU,urdu_bm25,45,14799,10.68850326538086,50
phase10b_frozen_dump,H021,آج کراچی میں زیادہ سے زیادہ حرارت,URDU,urdu_bm25,46,59315,10.683428764343262,50
phase10b_frozen_dump,H021,آج کراچی میں زیادہ سے زیادہ حرارت,URDU,urdu_bm25,47,35563,10.580045700073242,50
phase10b_frozen_dump,H021,آج کراچی میں زیادہ سے زیادہ حرارت,URDU,urdu_bm25,48,23201,10.531103134155273,50
phase10b_frozen_dump,H021,آج کراچی میں زیادہ سے زیادہ حرارت,URDU,urdu_bm25,49,23257,10.520183563232422,50
phase10b_frozen_dump,H021,آج کراچی میں زیادہ سے زیادہ حرارت,URDU,urdu_bm25,50,23475,10.48440933227539,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,1,93795,18.326271057128906,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,2,93792,18.320011138916016,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,3,87722,16.441635131835938,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,4,93352,16.429990768432617,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,5,6592,15.507811546325684,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,6,53236,15.363801956176758,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,7,53117,15.337739944458008,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,8,87239,15.278129577636719,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,9,42738,15.168478012084961,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,10,44559,15.161349296569824,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,11,55370,15.049276351928711,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,12,32617,14.536442756652832,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,13,85796,14.447397232055664,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,14,95726,14.356772422790527,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,15,57994,14.356328964233398,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,16,91905,14.325703620910645,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,17,58798,14.230820655822754,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,18,82611,14.216972351074219,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,19,61775,14.166154861450195,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,20,91037,14.148897171020508,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,21,53419,14.077849388122559,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,22,53166,14.041600227355957,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,23,84139,14.031279563903809,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,24,106528,14.026859283447266,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,25,86061,13.973345756530762,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,26,83058,13.862201690673828,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,27,34681,13.831048011779785,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,28,54831,13.776145935058594,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,29,82784,13.758490562438965,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,30,82227,13.651598930358887,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,31,25298,13.629144668579102,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,32,81438,13.606467247009277,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,33,37180,13.579577445983887,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,34,46401,13.553140640258789,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,35,92164,13.545412063598633,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,36,82537,13.53603458404541,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,37,55624,13.53433895111084,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,38,55172,13.526534080505371,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,39,81521,13.522435188293457,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,40,83272,13.231588363647461,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,41,87483,13.218204498291016,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,42,83385,13.211448669433594,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,43,32850,13.181678771972656,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,44,55169,13.12775993347168,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,45,38373,13.09060001373291,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,46,91903,13.076788902282715,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,47,25439,13.07370662689209,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,48,36092,13.066568374633789,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,49,43216,13.045550346374512,50
phase10b_frozen_dump,H022,پاکستان کا اگلا کرکٹ میچ کس ملک سے,URDU,urdu_bm25,50,80706,13.023659706115723,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,1,99,36.57658767700195,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,2,70062,34.903751373291016,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,3,71851,34.80955505371094,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,4,285,33.89238357543945,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,5,76396,33.527896881103516,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,6,134,33.489356994628906,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,7,232,33.27021026611328,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,8,71482,33.03885269165039,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,9,229,32.831703186035156,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,10,173,32.638999938964844,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,11,793,32.53236770629883,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,12,876,31.954620361328125,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,13,1933,31.793123245239258,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,14,71574,31.636856079101562,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,15,70725,31.600522994995117,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,16,70655,31.540264129638672,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,17,70100,31.50551414489746,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,18,1638,31.25628662109375,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,19,70768,31.168109893798828,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,20,63646,31.15858268737793,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,21,78955,31.119611740112305,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,22,1601,31.030696868896484,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,23,111056,31.027372360229492,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,24,76495,30.998790740966797,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,25,78796,30.942649841308594,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,26,64124,30.796567916870117,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,27,2909,30.713539123535156,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,28,2656,30.69586753845215,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,29,110821,30.68596839904785,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,30,71206,30.64311981201172,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,31,71613,30.639089584350586,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,32,71317,30.620702743530273,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,33,39148,30.587682723999023,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,34,70822,30.568389892578125,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,35,61050,30.543622970581055,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,36,71726,30.53533363342285,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,37,71511,30.509353637695312,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,38,71379,30.475120544433594,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,39,63178,30.467906951904297,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,40,61436,30.465503692626953,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,41,2612,30.381908416748047,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,42,70942,30.379722595214844,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,43,70872,30.374969482421875,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,44,2032,30.34316062927246,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,45,78171,30.196895599365234,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,46,1300,30.175090789794922,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,47,70721,30.127544403076172,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,48,74247,30.110990524291992,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,49,78076,30.04302978515625,50
phase10b_frozen_dump,H023,پیٹرول کی موجودہ قیمت فی لیٹر پاکستان,URDU,urdu_bm25,50,70912,30.036619186401367,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,1,40683,23.312747955322266,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,2,40950,22.67586898803711,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,3,39412,22.446168899536133,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,4,40946,22.392452239990234,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,5,39437,22.346694946289062,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,6,39875,20.487735748291016,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,7,39713,20.407878875732422,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,8,39771,19.98151206970215,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,9,39695,19.80988883972168,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,10,41060,19.39297103881836,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,11,40074,19.261205673217773,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,12,39923,18.836267471313477,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,13,65620,18.58784294128418,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,14,40046,18.28566551208496,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,15,40614,18.09859848022461,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,16,41067,18.086257934570312,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,17,39376,18.075225830078125,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,18,40048,18.026609420776367,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,19,73950,17.947933197021484,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,20,40174,17.643964767456055,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,21,40047,17.526195526123047,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,22,71887,17.440099716186523,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,23,40976,17.41893768310547,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,24,39599,17.375715255737305,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,25,23232,17.286165237426758,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,26,39939,17.2376708984375,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,27,39610,17.186344146728516,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,28,65264,17.12682342529297,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,29,39878,17.115501403808594,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,30,40332,17.02928924560547,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,31,39689,16.889827728271484,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,32,39914,16.70751190185547,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,33,39031,16.549776077270508,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,34,64430,16.476505279541016,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,35,41043,16.408178329467773,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,36,64501,16.39020538330078,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,37,39953,16.12979507446289,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,38,64326,16.050899505615234,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,39,40928,15.859756469726562,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,40,39614,15.859756469726562,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,41,39701,15.849132537841797,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,42,39688,15.726212501525879,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,43,40440,15.6832275390625,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,44,64457,15.252653121948242,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,45,39800,15.229314804077148,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,46,39890,15.208008766174316,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,47,39622,15.18018913269043,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,48,40705,15.130796432495117,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,49,39949,15.075896263122559,50
phase10b_frozen_dump,H024,آج سٹاک ایکسچینج کتنے پوائنٹ پر,URDU,urdu_bm25,50,40120,14.97960376739502,50
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,1,42603,14.064212799072266,50
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,2,58393,12.196836471557617,50
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,3,41965,5.404314041137695,50
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,4,46429,5.38387393951416,50
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,5,87848,5.376965522766113,50
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,6,87826,5.34855842590332,50
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,7,88314,5.318749904632568,50
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,8,86565,5.317279815673828,50
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,9,41801,5.307164192199707,50
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,10,41802,5.276505947113037,50
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,11,55612,5.263782024383545,50
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,12,44298,5.2524285316467285,50
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,13,89360,5.247365951538086,50
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,14,85284,5.246378421783447,50
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,15,12530,5.238953590393066,50
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,16,45212,5.231976509094238,50
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,17,85293,5.227956295013428,50
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,18,88403,5.222770690917969,50
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,19,41756,5.216063022613525,50
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,20,75327,5.2124924659729,50
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,21,40107,5.209782600402832,50
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,22,45208,5.205774784088135,50
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,23,28204,5.189712047576904,50
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,24,54361,5.181663990020752,50
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,25,87466,5.1802167892456055,50
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,26,62819,5.1679816246032715,50
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,27,87728,5.163449764251709,50
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,28,87720,5.161632537841797,50
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,29,61229,5.160860061645508,50
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,30,41800,5.159639835357666,50
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,31,81345,5.158892631530762,50
phase10b_frozen_dump,H025,aaj lahore ka temperature kya hai,ROMAN,roman_bm25_method_D,32,45650,5.149693012237549,50
